mae,relative_l2,max_abs_error,p95_abs_error,p99_abs_error,sample_id,shape,num_nodes,inference_seconds,training_seed,model,parameter_count,config_hash,train_best_epoch,train_best_validation_mae,train_training_seconds,train_peak_gpu_memory_bytes,condition,source_file
0.0498638224749924,0.9495285876939936,0.330225296318531,0.1510266545374179,0.2281816419330423,sample_00343,two_hole,1316,0.0023431237787008,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0531640793991309,0.5391366493178631,0.2906295359134674,0.1584387673065066,0.2117650230228898,sample_00344,two_hole,1563,0.0023813238367438,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0619248800129016,0.3234114544288498,0.5027516782283783,0.1767029799520969,0.2706717371940612,sample_00345,two_hole,1596,0.0023594386875629,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0444532202725627,0.4393153310838911,0.383466474711895,0.1372469782829278,0.2496746867895127,sample_00346,two_hole,1203,0.0023411866277456,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0524496429991914,0.7675676510500672,0.303584735491313,0.1663326237699947,0.2308687334071145,sample_00347,two_hole,1623,0.0023588584735989,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0384431613601689,1.0677270549720674,0.2246663495898246,0.1140347754000685,0.1546605890523641,sample_00348,two_hole,1289,0.0023247161880135,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0392599541882985,1.1356056263746095,0.2591278476756997,0.1157222249355981,0.1827050191651504,sample_00349,two_hole,1243,0.0023113237693905,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0604716202534079,0.4350131972550431,0.5114248692989349,0.2622174620628357,0.441899853944778,sample_00350,two_hole,1241,0.0023217992857098,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0432670646199424,0.8182565422398611,0.2908498616889119,0.1104758568108081,0.1518183855514507,sample_00351,two_hole,1376,0.0023235119879245,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
0.0373698326368049,0.4115604379797885,0.3126740455627441,0.1015053111710585,0.1720208111405376,sample_00352,two_hole,1208,0.0023203026503324,46,mesh_backbone_residual_hddm,81348,836738cae8b3b983111b6130b63e06381252eedc88b97a9e493ef459431c9ddf,499,0.0353247787803411,285.4216159339994,33238528,mesh_backbone_control,outputs_mesh_backbone_control/main/seed_0046/mesh_backbone_residual_hddm/metrics.csv
