model,training_seed,shape,sample_id,sample_file,sample_sha256,inference_seconds,mae,relative_l2,max_abs_error,p95_abs_error,p99_abs_error
fine_control,60,slit_bridge,0,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0000.npz,30d9b3db72b5f04e7aed5aca69b177e736741d71d456678de2c366e94064976a,0.0023649089853279293,0.13567871520114824,1.0853584043682503,0.9148464202880859,0.6202118881046772,0.8072634235024452
fine_control,60,slit_bridge,1,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0001.npz,35ca7668746e40038fbccaaf4b015e191d09a272260f8b2c67e05158beed58d9,0.0025816679990384728,0.0894585299757248,0.6428884606157238,0.6917164102196693,0.4214147925376892,0.5158082365989684
fine_control,60,slit_bridge,2,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0002.npz,5aa31e0476a00717a676402ae73bf67f0900790fbaaba0689885a4f4d81b1d01,0.003125226008705795,0.11448585215280399,0.8332603784807624,0.8177299350500107,0.504504875279963,0.7056913554668423
fine_control,60,slit_bridge,3,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0003.npz,fa2249a12bd45ebd5bf12289d408b399125153ec7a74d5498b2d06c116f8f405,0.0025593559839762747,0.13051620645525833,1.199695926506032,0.8555421829223633,0.5873262817040086,0.7367543533444404
fine_control,60,slit_bridge,4,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0004.npz,4006cdfdceb8abe632e2df62c467d010fb9761bec6322c363b9f3abbc55829d4,0.0030318269855342805,0.11165002160378705,0.8206702550239325,0.8453836441040039,0.5455121155828238,0.7064593106508255
fine_control,60,slit_bridge,5,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0005.npz,1ea410d183d08cc06714b087bb528e626a67090d2f8931f1f61a73ddeff9902a,0.0029952180047985166,0.13024169951835315,1.7157295501565915,0.9448720666114241,0.6519573484547436,0.7993736576288935
fine_control,60,slit_bridge,6,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0006.npz,2b2b41c1ab84aefad645e09329749a0c4789e3a60b3931b89e053a383e66541e,0.003016453003510833,0.11572317331154867,2.0435682898495995,0.9578212946653366,0.5537550913868472,0.7390354920178651
fine_control,60,slit_bridge,7,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0007.npz,e99898145655a5c1ce681d0eb3c7597d5032c10b823f0c114d9a1b16467ea524,0.0031536209862679243,0.06755687233445289,0.4519455965240461,0.5402883887290955,0.27759599685668945,0.4281121283769606
fine_control,60,slit_bridge,8,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0008.npz,6e17a3aa2c3547f8d5c7c15a2ba8d09341c289bc2a2f8cc11cd61460dd0a75b4,0.002613946999190375,0.12131803561745937,0.8711566090625691,0.9905418418347836,0.5170668512582779,0.6641986146569251
fine_control,60,slit_bridge,9,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0009.npz,cc5b71a537246355e6aa5eb87b1ec934946edb1d31595b1d37e482e2b73e96e4,0.0025214740016963333,0.09801046954070679,0.7693211171963225,0.9339579567313194,0.44652844965457916,0.6100444599986073
fine_control,60,slit_bridge,10,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0010.npz,87874a0f11d5ca1214cb1c831735689324f5d265f0ad734b920d4aea56a205a8,0.003049318998819217,0.09976815676358428,0.9214880358117675,0.790813535451889,0.5052482150495052,0.5864912435412405
fine_control,60,slit_bridge,11,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0011.npz,a23d58d483f0ee7d7d9ad82447d292fdde0c9f6964a6ce9759730ce9671620fc,0.00264789501670748,0.12949769748784382,1.1964063671951919,0.8776217550039291,0.6008308660238981,0.7248756635934115
fine_control,60,slit_bridge,12,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0012.npz,1bf5b6c8a99e6b1af341524d638c181408e613ec93db7fb6986f600e0e3c65a1,0.0026813939912244678,0.06402861688868507,0.5391241041499052,0.6276796162128448,0.2483333945274353,0.40802115574479086
fine_control,60,slit_bridge,13,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0013.npz,1adafcde8c3f4e445b1b034d25421d3a48662f83f441bf0eecdee27f12cecbc3,0.0026229770155623555,0.07583940592099137,0.5819041940915545,0.7118988335132599,0.35523591935634613,0.47304915189743035
fine_control,60,slit_bridge,14,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0014.npz,64b0e9dc29123e952cb0d300a00469414c7c7f76a16dd935a75e7624fe912b36,0.0025486869853921235,0.12609547809492003,1.2688202710052443,0.9183672666549683,0.6155869215726852,0.7354880630969999
fine_control,60,slit_bridge,15,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0015.npz,b9c330fa4cfc004b6beec69ac0615be8854455f9775205c11364db4615c089be,0.0023816949978936464,0.1228521859399125,0.968635134564711,0.8208783566951752,0.5617678835988045,0.7271217077970504
fine_control,60,slit_bridge,16,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0016.npz,596996fb6aeff6e88332008eed32b4b95f86de86801a1640f6de12786cd403d3,0.0026885829865932465,0.07922150208050655,0.6858076033475607,0.6948355212807655,0.36287495493888855,0.5168757691979408
fine_control,60,slit_bridge,17,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0017.npz,312eedbc05e5128aebccd1eda0cb448659dcf770824e39ef15c6231d604d0095,0.002668071014340967,0.11890521141767513,1.0598370231048593,0.86069555580616,0.5471375863999128,0.6987664237618446
fine_control,60,slit_bridge,18,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0018.npz,41e1f220b6752fc77a60ab80dca4c8628042e5d54833a97c9832832e8db500e2,0.0031867980142123997,0.05871493995779237,0.3693344968835868,0.5034364014863968,0.24226972460746765,0.3775695793330666
fine_control,60,slit_bridge,19,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0019.npz,b97fe8016fb4c7d7995df4c42b480dce1072ee7db9abb641c503877913ffce9c,0.0030676219903398305,0.10772400134057669,0.8477071787467658,0.7899779602885246,0.5011196341365576,0.6277501240372652
fine_control,60,slit_bridge,20,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0020.npz,994e03c5207e2ae7356bc74d2f380fd7f474af9a82fe4a9bb90585ddb10c1fb7,0.0032605769811198115,0.11851789448568646,1.075782229912228,0.8893646895885468,0.5711085330694914,0.7729863630607714
fine_control,60,slit_bridge,21,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0021.npz,1456683b4642362ec663cedabc21c8bb0ed3f06ae1beb9ca35a8ac02768d7f01,0.00312550799571909,0.10355406175835415,0.7972991698720979,0.6957971453666687,0.5070118419826031,0.5930254340171813
fine_control,60,slit_bridge,22,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0022.npz,c36a4db85f26e6cbe9c3036e9cf2ad4c578008898c1405c54c1e0914ccc8ef1c,0.0026104749995283782,0.10909712847392289,0.8230304427958339,0.8411235511302948,0.44276162004098296,0.6428943544626231
