model,training_seed,shape,sample_id,sample_file,sample_sha256,inference_seconds,mae,relative_l2,max_abs_error,p95_abs_error,p99_abs_error,source_file
fine_control,60,polygonal_holes,93,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0093.npz,52cbc18f79056f45df5b059b191b91f8510f55d9c2edcd661f81df8375d9e0d1,0.0048277110327035,0.0852362160126577,1.0009232119919265,0.7711772918701172,0.4868863591924308,0.6039428762346505,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,94,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0094.npz,164da7452288a5d8a7302027741566652f575e6558c5ce9ce09db0163255c7ab,0.0041724040056578,0.0689798386837815,0.6986820797790162,0.817184716463089,0.3639774345327166,0.5801291935518383,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,95,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0095.npz,1c76e3d378b35c6a9e36e37471d1c5bcd6e753f69e666218ce23590f33585d3e,0.0044473320012912,0.095086954499899,1.130636703360977,0.7996036224067211,0.5264551371335983,0.698929853439331,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,96,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0096.npz,49ad587763214bcda7cccaa69cfff09cf001c7b2c7f38d85251e3f2672a35569,0.0042872530175372,0.0654929805247549,0.6162274796045067,0.6652047783136368,0.3463369760662315,0.5424972140043973,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,97,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0097.npz,8390688b322ed3b47b14ae6c8deb192bc662ca519072cc4456004520d93634eb,0.0042823840049095,0.0823835902672044,0.7622454533366926,0.9015596359968184,0.4590796433389186,0.6125393449515103,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,98,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0098.npz,d664b5cd66446712fa2fc0050a3eea16c06ebbf4a5f3665cb9b62018873ee112,0.0041868250118568,0.039612817864364,0.3104646055094274,0.4420017302036285,0.1961391616845503,0.2799944450706243,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,99,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0099.npz,ffb0fcbe82635372bfaaf9dfad830078cc7e245cb5df18fc4cf3ee7d7ed08f2c,0.0048141420120373,0.0715317199765886,0.7287245466567096,0.9673326388001442,0.3949575528502463,0.5795516313612461,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,100,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0100.npz,83db9e1bf734e4318e7310d414f020dde016065b78e5ec40e0bf63cbdc30cd69,0.0034739529946818,0.087269422643194,0.9361700853980468,0.8285732381045818,0.4295456569641827,0.6564868979156018,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,101,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0101.npz,628d4ef4e48f4e11212826ea73354e04acbb5cf5218cf61a5f450ffe072e463a,0.0035090690362267,0.0805282827693806,0.8417044028348435,0.995460458099842,0.4063631113618612,0.6326366911828517,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,102,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0102.npz,53967bde920053230113301d67f3965fb24710c7b37e3b7e2a11053964188c70,0.0039894779911264,0.1011122819821331,1.1471259618511316,1.222793996334076,0.5115561528131366,0.7203938850853592,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,103,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0103.npz,31c2e4b05f2f012dc480a56d1b1cc60ea8f4b239b39e292c8f0a6dac54ebd19b,0.004143887956161,0.083830235901043,1.0048020496016057,0.7664492130279541,0.4375892251729965,0.6710447481274605,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,104,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0104.npz,9eb06fccb4a1502bf602c71b5f5036161537259059eb86654e50a1438639f459,0.0047346610226668,0.0510964666697448,0.4501048093399766,0.5376909077167511,0.2473421692848205,0.3772885826230049,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,105,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0105.npz,95cbcc94abd4de91c834c528dda2319a03fb7099f469d400f93c5b03afcbc4a8,0.0047220380511134,0.0832948068515813,0.8869347016222103,1.0024466514587402,0.4501057252287861,0.6645790963619946,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,106,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0106.npz,98106d828e41a1c5eb346df2a0b0a1e1e58665b84eceba9935ef6099e5563495,0.0047925420221872,0.1058232146388148,1.7655144673260792,0.978133475407958,0.562303907633759,0.7619879231695086,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,107,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0107.npz,9cbd0d60ca7ebba2116f8c16d91b310978edea4d0da468204842b7a23670a89d,0.004899410996586,0.0895019690328124,1.0757139536943956,1.0321728065609932,0.4811624146997927,0.6812821462750435,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,108,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0108.npz,b9853bfdbfac230c0bfabbae3453e3f905065de73973a4e6e03d679b043f8a93,0.0044926330447196,0.0713935870523912,0.7421171570449124,0.7004785686731339,0.3559846144169568,0.5177852008491755,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,109,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0109.npz,ad81e157b0fe4b56f9cb232ff544261abab7b40e2fd40998cf5365e8c2ecbf9c,0.0047162750270217,0.1063853145724666,1.6847432990442617,0.8834083378314972,0.5862838719505816,0.7167123118042946,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,110,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0110.npz,2379cde8dfcb4012259c110621bb82cac632e8758fc6470fc5fb50c0d6567705,0.0042942599975503,0.0803099009422694,0.9171657035219062,1.0092856250703337,0.4516821399331092,0.6092427175492048,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,111,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0111.npz,e77470dcfcba1f6bdb33c318c2e6cecb38ae797f62d39e0bb08e7a08dd6e974a,0.004836065985728,0.0735114365669553,0.8351137251685307,0.7415449619293213,0.3937709242105482,0.6062402500212192,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,112,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0112.npz,88df74d2052fa5cb450aa5d9be2814b467df7bbe8db5582a180089122655cee2,0.0042594670085236,0.0580784209578688,0.5572135294986489,0.6483082473278046,0.2929897324647754,0.4376626442000269,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,113,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0113.npz,3a1fa1b65775b0275cf639b12a72525a77828d847796be0e003df1bdbad952ec,0.0041852569556795,0.0656011176393478,0.6376234777196581,0.845431499183178,0.3377414572983978,0.5017713771760463,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,114,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0114.npz,ee8527e088d5dac6fcb1c475159e6c302f9ad53ec6da27fe11138620a0ca68fd,0.0041116159991361,0.0930218428724152,0.9789548431392632,0.7509169280529022,0.5178007957525549,0.6459858545660973,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,115,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0115.npz,f7ffa5978118fd94c3600a0f477fa283eca44223a4090163c2e4bf5b6bcf3f85,0.0044801990152336,0.0566291953131308,0.5382880890290141,0.6437541246414185,0.2562388479709625,0.3743653214722871,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,116,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0116.npz,40826f4a1aca3233236ea6a2e03d2f7953a031f2a735af2bc36b9a978760b21d,0.0038454729947261,0.0891748200837528,1.0191901244485426,0.8907091021537781,0.479063398996368,0.6334112816303968,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,117,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0117.npz,e1cd5ab17ebc52bc630594c80acdbe1ac1cf83a82b72806653c360f585aa540a,0.0037006170023232,0.0761986439260634,0.7183308051480587,0.968545712530613,0.3960924768820404,0.5940699829161167,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,118,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0118.npz,e0b81737032bd6118a094dfd0c6797f942b4d7ff21e1c6636fe9e0c0fa7456e2,0.0042074189987033,0.0577658323878351,0.579911048012647,0.5782626271247864,0.2717802137136459,0.4003700525220483,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
fine_control,60,polygonal_holes,119,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0119.npz,274e7d80ddc1fb4c43974f1671c4b357b5fd97510b63ae2caa29395f57fb9bd2,0.0049621440120972,0.0960731971401488,1.013695308422477,0.7765487432479858,0.5355998188257217,0.6594194185733795,private-source://routeA_experiments/outputs_prospective_rd_hddm_alpha001_20seed/fine_control/seed_0060/metrics.csv
