model,training_seed,shape,sample_id,sample_file,sample_sha256,inference_seconds,mae,relative_l2,max_abs_error,p95_abs_error,p99_abs_error
residual_v2,55,polygonal_holes,0,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0000.npz,2813ec3127ac6b2d6e5ea2bdec57dc3842288d486f16a3ac630d975e79544104,0.0056556600029580295,0.055786625533718055,0.8967801361670574,0.9377311319112778,0.2703338778112082,0.6963665954768656
residual_v2,55,polygonal_holes,1,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0001.npz,9d77838f7901837e5e6668df3993510bb8ecebaae9c24dafd7c33dd27713ca91,0.00568001001374796,0.05737785294705001,0.5649624431324549,0.6964668929576874,0.29435367509722676,0.5607065504789353
residual_v2,55,polygonal_holes,2,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0002.npz,64d684a0c62d3af4e0e79525c5a8144d60264714c3b90c3683941cb3669199db,0.005654754000715911,0.059666312959466145,0.6992333632645672,0.747092604637146,0.274610724276863,0.6520896410942078
residual_v2,55,polygonal_holes,3,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0003.npz,cee6732562ef0f85cfd1d4207fb826b90bc31335f8fdf22bc7991a2b2d3e3818,0.005564121995121241,0.04494974685880379,0.3802620148219093,0.4648807793855667,0.21040925624256485,0.32215404957532884
residual_v2,55,polygonal_holes,4,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0004.npz,f922f8aa230eb7f988651778a187a8f75ff947a239987aa900cd3c050a887ec0,0.005595787020865828,0.06390385096115792,0.8034472077863598,0.9162536859512329,0.3929617941379544,0.6868580457568169
residual_v2,55,polygonal_holes,5,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0005.npz,7aa5ae995dda3a749c78e6b8b3aff037f07301dbda012f49af7c1983a95fd554,0.005590091983322054,0.051353878954552436,0.9669539845015298,0.9254552870988846,0.24610802764073014,0.5716478090733288
residual_v2,55,polygonal_holes,6,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0006.npz,a2ab3adff33e2b825261f9f156651d6d226b45d7900ef8697f84935c734df80a,0.005604628997389227,0.05098172987216786,0.5760187233063485,0.753657728433609,0.29809725135564796,0.5249563962221144
residual_v2,55,polygonal_holes,7,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0007.npz,b504795f95e5481635b933ab900699fe66f38076ab5132e6b57a48c641abbf2b,0.005597614974249154,0.050796500009756426,0.7129419500960757,0.8392021059989929,0.24105639308691015,0.6085737940669059
residual_v2,55,polygonal_holes,8,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0008.npz,b93c334e8e48c8fd6d52b05cd3ff40f15d4f5cc62702a435f3e0247d6b59a334,0.005570893001277,0.05623900431063097,0.6105374011627747,0.6984475255012512,0.3008175060153007,0.6064429557323455
residual_v2,55,polygonal_holes,9,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0009.npz,f2ef70e3326ae2f2447ff2754173f923c307e7972ebbe15dd38aabeb5f047c49,0.005583674006629735,0.049436994083412046,0.5565544941115238,0.6818864941596985,0.24842275413684548,0.5429692235589028
