model,training_seed,shape,sample_id,sample_file,sample_sha256,inference_seconds,mae,relative_l2,max_abs_error,p95_abs_error,p99_abs_error,source_file
fine_control,57,slit_bridge,117,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0117.npz,0b5ddb4fbb4b1abaaecda668cf96d47108c2d0634e698e348798412ad2c8bd5b,0.0032016110199037,0.0950502835017681,0.6511704887817958,0.637512594461441,0.461792804300785,0.5333457693457603,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,118,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0118.npz,67c9870824a0cf24261c14ee2ee54260350b87c984724da8b7b3239ef5f4f8f2,0.0024410449841525,0.1115109161506434,0.9080758286010704,0.8480583429336548,0.501561438664794,0.7343589693307875,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,119,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0119.npz,3cd3c867da52bc984e6b469d03b48c1d502d3c379c3a09320042c00db34b1f2f,0.0031356349936686,0.1210814163639658,1.0725073248707722,0.885716050863266,0.5270580276846886,0.710722577571868,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,120,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0120.npz,321a3cdc9661e8fd1679cfceed9f566fa138dcdcf45b5bb5a1d8fce6ede740f1,0.0024170280084945,0.1048631544287488,1.086201634786704,0.7089154720306396,0.4677266553044319,0.5938159618526687,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,121,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0121.npz,947ac005aaaab451b701b3285288d12286101f1936826903031becc4a8c82912,0.0025828820071183,0.1196479334921187,1.0570963510593692,0.7583765387535095,0.5307274451479316,0.6337587520480156,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,122,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0122.npz,f86df5b1facc0d81f78a07017d7a1169d59fc90ab287dd52fa7ef79d790e2e91,0.0032122659904416,0.1013442368107183,0.719045448016102,0.6345782279968262,0.4471707381308079,0.609165645390749,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,123,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0123.npz,dd8d213055c704fdaab30fa56f42a33f2b17cda2608934ee3c8395f1fa3ac372,0.002868909999961,0.1273750930409262,1.300846709271717,0.9350178092718124,0.560965527780354,0.77542553693056,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,124,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0124.npz,989ca5a6639d386f9ba2fbbe4929a51151c1d1f58f0b02af5979a213ce187952,0.0031297119858209,0.1151783524267753,1.2690275755241274,0.7948847711086273,0.5242664506658912,0.6680012201890347,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,125,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0125.npz,a70aa7c2b0ab69e05a1bdac27c118b00080fd91ce4b14294cf3d802c7d9815c3,0.0029250289953779,0.0560432340199032,0.4107985381010501,0.4042850434780121,0.22482331097126,0.3262141108512877,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
fine_control,57,slit_bridge,126,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0126.npz,093585a00e910cd41c9a8b1050dbde9900de283da5c8bcf64b0e6657b12ce6c0,0.0029682670137844,0.1329288195470645,0.96462447342554,0.8716326951980591,0.5863840170204639,0.7550768971443172,private-source://routeA_experiments/outputs_frozen_ood_20seed/fine_control/seed_0057/metrics.csv
