model,training_seed,shape,sample_id,sample_file,sample_sha256,inference_seconds,mae,relative_l2,max_abs_error,p95_abs_error,p99_abs_error
residual_v2,48,polygonal_holes,0,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0000.npz,2813ec3127ac6b2d6e5ea2bdec57dc3842288d486f16a3ac630d975e79544104,0.012908431701362133,0.06248334828798524,0.9543782058265926,0.9498466849327087,0.2651149988174438,0.7123288951814173
residual_v2,48,polygonal_holes,1,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0001.npz,9d77838f7901837e5e6668df3993510bb8ecebaae9c24dafd7c33dd27713ca91,0.01287285890430212,0.0641349900215539,0.632914738540355,0.7997246980667114,0.3365594759583471,0.5903061988949775
residual_v2,48,polygonal_holes,2,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0002.npz,64d684a0c62d3af4e0e79525c5a8144d60264714c3b90c3683941cb3669199db,0.012916477397084236,0.06530388646222832,0.7742193341202996,0.8476394414901733,0.2810039162635802,0.6897546124458311
residual_v2,48,polygonal_holes,3,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0003.npz,cee6732562ef0f85cfd1d4207fb826b90bc31335f8fdf22bc7991a2b2d3e3818,0.01289438083767891,0.04932114302406035,0.460692896983864,0.6258131265640259,0.2700710773468017,0.4141488713026046
residual_v2,48,polygonal_holes,4,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0004.npz,f922f8aa230eb7f988651778a187a8f75ff947a239987aa900cd3c050a887ec0,0.011381843127310276,0.06103604301634214,0.7314674931145304,0.8097955584526062,0.3265974164009093,0.6562545418739318
residual_v2,48,polygonal_holes,5,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0005.npz,7aa5ae995dda3a749c78e6b8b3aff037f07301dbda012f49af7c1983a95fd554,0.011404018849134445,0.06425091396360426,1.0936619406713513,0.9648541808128357,0.24486929336562752,0.6591480001807213
residual_v2,48,polygonal_holes,6,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0006.npz,a2ab3adff33e2b825261f9f156651d6d226b45d7900ef8697f84935c734df80a,0.01136977318674326,0.05750950557351669,0.626895016827897,0.7354797422885895,0.29598534554243083,0.5980492195487023
residual_v2,48,polygonal_holes,7,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0007.npz,b504795f95e5481635b933ab900699fe66f38076ab5132e6b57a48c641abbf2b,0.012919526547193527,0.04636912736261749,0.6433122544948712,0.7826553881168365,0.1933076620101928,0.5679341837763786
residual_v2,48,polygonal_holes,8,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0008.npz,b93c334e8e48c8fd6d52b05cd3ff40f15d4f5cc62702a435f3e0247d6b59a334,0.011373333632946014,0.04272284725633957,0.5385021859060753,0.6784359216690063,0.2732082203030586,0.5582202219963073
residual_v2,48,polygonal_holes,9,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0009.npz,f2ef70e3326ae2f2447ff2754173f923c307e7972ebbe15dd38aabeb5f047c49,0.011483598500490189,0.057413575252373776,0.6134113885182738,0.8419334292411804,0.26526279747486103,0.5618670633435249
