model,training_seed,shape,sample_id,sample_file,sample_sha256,inference_seconds,mae,relative_l2,max_abs_error,p95_abs_error,p99_abs_error
fine_control,47,slit_bridge,0,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0000.npz,30d9b3db72b5f04e7aed5aca69b177e736741d71d456678de2c366e94064976a,0.0038475897163152695,0.12099791202980749,0.9969961004580268,0.8840343207120895,0.5626118439249694,0.7868960201740265
fine_control,47,slit_bridge,1,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0001.npz,35ca7668746e40038fbccaaf4b015e191d09a272260f8b2c67e05158beed58d9,0.003878857009112835,0.09150858107679062,0.6747763391558655,0.8152168616652489,0.4445797689259052,0.6214685663580891
fine_control,47,slit_bridge,2,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0002.npz,5aa31e0476a00717a676402ae73bf67f0900790fbaaba0689885a4f4d81b1d01,0.003907112404704094,0.10432469543037334,0.7744006873190674,0.7795532047748566,0.4953056275844574,0.651424703001976
fine_control,47,slit_bridge,3,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0003.npz,fa2249a12bd45ebd5bf12289d408b399125153ec7a74d5498b2d06c116f8f405,0.004109804518520832,0.12629100776059735,1.182901826138683,0.8737906515598297,0.5636511747725308,0.7793654732406137
fine_control,47,slit_bridge,4,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0004.npz,4006cdfdceb8abe632e2df62c467d010fb9761bec6322c363b9f3abbc55829d4,0.0038126977160573006,0.11019588046422199,0.8132615779782024,0.8075197041034698,0.5199820287525654,0.7286200940608978
fine_control,47,slit_bridge,5,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0005.npz,1ea410d183d08cc06714b087bb528e626a67090d2f8931f1f61a73ddeff9902a,0.0039044972509145737,0.1218794150095789,1.622641957425356,0.9328669533133507,0.5766931233229116,0.8354862876236437
fine_control,47,slit_bridge,6,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0006.npz,2b2b41c1ab84aefad645e09329749a0c4789e3a60b3931b89e053a383e66541e,0.0038984976708889008,0.10649633179190023,1.9412488508495716,0.9660412818193436,0.5380712046171539,0.7218661051243543
fine_control,47,slit_bridge,7,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0007.npz,e99898145655a5c1ce681d0eb3c7597d5032c10b823f0c114d9a1b16467ea524,0.004145774990320206,0.0675405329223627,0.46675525578847565,0.660675436258316,0.2727624177932739,0.4826625183224677
fine_control,47,slit_bridge,8,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0008.npz,6e17a3aa2c3547f8d5c7c15a2ba8d09341c289bc2a2f8cc11cd61460dd0a75b4,0.004330595023930073,0.11155863607019977,0.8194706591034295,0.8492615222930908,0.5034885406494141,0.6421383000910276
fine_control,47,slit_bridge,9,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0009.npz,cc5b71a537246355e6aa5eb87b1ec934946edb1d31595b1d37e482e2b73e96e4,0.004276758059859276,0.08628655038347648,0.6884191100768403,0.8055339753627777,0.38275333493947983,0.6084453761577598
fine_control,47,slit_bridge,10,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0010.npz,87874a0f11d5ca1214cb1c831735689324f5d265f0ad734b920d4aea56a205a8,0.003994773142039776,0.10461038305874945,0.9838549086623342,0.7973802387714386,0.49261225387454033,0.712257669866085
fine_control,47,slit_bridge,11,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0011.npz,a23d58d483f0ee7d7d9ad82447d292fdde0c9f6964a6ce9759730ce9671620fc,0.004083278588950634,0.1246727161111408,1.1713836638537274,0.9200407341122627,0.5514080915600061,0.780129720456898
fine_control,47,slit_bridge,12,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0012.npz,1bf5b6c8a99e6b1af341524d638c181408e613ec93db7fb6986f600e0e3c65a1,0.003982724621891975,0.06506817257500341,0.5174707488676009,0.48549285531044006,0.253879988566041,0.3577753648161887
