model,training_seed,shape,sample_id,sample_file,sample_sha256,inference_seconds,mae,relative_l2,max_abs_error,p95_abs_error,p99_abs_error
mesh_gnn,42,slit_bridge,0,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0000.npz,30d9b3db72b5f04e7aed5aca69b177e736741d71d456678de2c366e94064976a,0.0018931664526462555,0.07684784496569201,0.6788164681129562,0.7601574659347534,0.35278308764100075,0.6770171843469142
mesh_gnn,42,slit_bridge,1,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0001.npz,35ca7668746e40038fbccaaf4b015e191d09a272260f8b2c67e05158beed58d9,0.00178589578717947,0.03793871607146678,0.2345929377245623,0.25662925094366074,0.14465536177158356,0.19300639182329157
mesh_gnn,42,slit_bridge,2,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0002.npz,5aa31e0476a00717a676402ae73bf67f0900790fbaaba0689885a4f4d81b1d01,0.0018208418041467667,0.06992652384365423,0.544463054983254,0.6686564087867737,0.3153666816651821,0.5754285663366314
mesh_gnn,42,slit_bridge,3,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0003.npz,fa2249a12bd45ebd5bf12289d408b399125153ec7a74d5498b2d06c116f8f405,0.0019126450642943382,0.07117405971251681,0.7429848507605229,0.8566525354981422,0.3061339594423771,0.6994064666330813
mesh_gnn,42,slit_bridge,4,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0004.npz,4006cdfdceb8abe632e2df62c467d010fb9761bec6322c363b9f3abbc55829d4,0.0015463540330529213,0.05089069369227841,0.34508426222094607,0.44886916875839233,0.19815665110945702,0.3287887662649148
mesh_gnn,42,slit_bridge,5,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0005.npz,1ea410d183d08cc06714b087bb528e626a67090d2f8931f1f61a73ddeff9902a,0.0019807564094662666,0.07024963135030388,1.0175962337660904,0.9601213410496712,0.22632346831960604,0.7657167278230185
mesh_gnn,42,slit_bridge,6,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0006.npz,2b2b41c1ab84aefad645e09329749a0c4789e3a60b3931b89e053a383e66541e,0.0015573464334011078,0.06111146440593926,1.1535602761088348,0.9801022335886955,0.18873153440654278,0.48954014182090677
mesh_gnn,42,slit_bridge,7,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0007.npz,e99898145655a5c1ce681d0eb3c7597d5032c10b823f0c114d9a1b16467ea524,0.002034233883023262,0.04345271370951562,0.30476491833308533,0.4212229251861572,0.1806865930557251,0.3384402722120284
mesh_gnn,42,slit_bridge,8,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0008.npz,6e17a3aa2c3547f8d5c7c15a2ba8d09341c289bc2a2f8cc11cd61460dd0a75b4,0.0015339422971010208,0.0561650620309422,0.3612164330595481,0.39403536915779114,0.21205344423651695,0.2664911391213536
mesh_gnn,42,slit_bridge,9,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0009.npz,cc5b71a537246355e6aa5eb87b1ec934946edb1d31595b1d37e482e2b73e96e4,0.0018676426261663437,0.06170909507787585,0.4903948101566199,0.5460025072097778,0.2664884626865387,0.46594899296760534
