model,training_seed,shape,sample_id,sample_file,sample_sha256,inference_seconds,mae,relative_l2,max_abs_error,p95_abs_error,p99_abs_error
residual_v2,56,slit_bridge,0,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0000.npz,30d9b3db72b5f04e7aed5aca69b177e736741d71d456678de2c366e94064976a,0.004683208011556417,0.07325720992021115,0.6601077942992618,0.7670182138681412,0.32659079134464264,0.6546015322208398
residual_v2,56,slit_bridge,1,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0001.npz,35ca7668746e40038fbccaaf4b015e191d09a272260f8b2c67e05158beed58d9,0.005062570999143645,0.0566528759586565,0.3899593018260531,0.41996200382709503,0.23848160356283188,0.30660350620746607
residual_v2,56,slit_bridge,2,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0002.npz,5aa31e0476a00717a676402ae73bf67f0900790fbaaba0689885a4f4d81b1d01,0.004588137991959229,0.0684303968226878,0.6014998532215828,0.816553920507431,0.3169964551925659,0.6611228957772249
residual_v2,56,slit_bridge,3,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0003.npz,fa2249a12bd45ebd5bf12289d408b399125153ec7a74d5498b2d06c116f8f405,0.005097554996609688,0.08306507001461494,0.8773706720760847,0.8981468603014946,0.3411784376949072,0.7776046849787234
residual_v2,56,slit_bridge,4,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0004.npz,4006cdfdceb8abe632e2df62c467d010fb9761bec6322c363b9f3abbc55829d4,0.004930488998070359,0.0636096144970741,0.4727728879180905,0.6714530885219574,0.26100489869713783,0.49530909955501484
residual_v2,56,slit_bridge,5,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0005.npz,1ea410d183d08cc06714b087bb528e626a67090d2f8931f1f61a73ddeff9902a,0.005153077014256269,0.056329415159181495,0.9948853058191429,0.9299138188362122,0.23842459893785417,0.7944644646719095
residual_v2,56,slit_bridge,6,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0006.npz,2b2b41c1ab84aefad645e09329749a0c4789e3a60b3931b89e053a383e66541e,0.005098563997307792,0.06814663406550239,1.3330224864131683,0.9913874864578247,0.2996819274267182,0.48579833358526187
residual_v2,56,slit_bridge,7,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0007.npz,e99898145655a5c1ce681d0eb3c7597d5032c10b823f0c114d9a1b16467ea524,0.004894851997960359,0.043452616440787524,0.3006378859678447,0.372062623500824,0.19830431416630745,0.29997160434722825
residual_v2,56,slit_bridge,8,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0008.npz,6e17a3aa2c3547f8d5c7c15a2ba8d09341c289bc2a2f8cc11cd61460dd0a75b4,0.004731519991764799,0.08127715199162808,0.6476097039280805,0.7793110758066177,0.38556651771068573,0.5989836513996122
residual_v2,56,slit_bridge,9,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0009.npz,cc5b71a537246355e6aa5eb87b1ec934946edb1d31595b1d37e482e2b73e96e4,0.0045651899999938905,0.059792890121420604,0.4883135052457176,0.563508927822113,0.25424933433532715,0.43470198512077324
residual_v2,56,slit_bridge,10,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0010.npz,87874a0f11d5ca1214cb1c831735689324f5d265f0ad734b920d4aea56a205a8,0.004690569010563195,0.06910515097545607,0.7606036991982592,0.8551265597343445,0.3289184793829918,0.7482365399599057
residual_v2,56,slit_bridge,11,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0011.npz,a23d58d483f0ee7d7d9ad82447d292fdde0c9f6964a6ce9759730ce9671620fc,0.005019754986278713,0.07627499397430419,0.8762455559620821,0.9458701834082603,0.3958233594894409,0.7857455477118492
residual_v2,56,slit_bridge,12,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0012.npz,1bf5b6c8a99e6b1af341524d638c181408e613ec93db7fb6986f600e0e3c65a1,0.004395000025397167,0.042597254978016974,0.3882003120909784,0.48448848724365234,0.18771853297948837,0.35444481670856454
residual_v2,56,slit_bridge,13,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0013.npz,1adafcde8c3f4e445b1b034d25421d3a48662f83f441bf0eecdee27f12cecbc3,0.004722653015051037,0.0510627956930239,0.47026089144704614,0.5518150627613068,0.2986754924058914,0.48542150557041125
residual_v2,56,slit_bridge,14,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0014.npz,64b0e9dc29123e952cb0d300a00469414c7c7f76a16dd935a75e7624fe912b36,0.004782039002748206,0.0767353791812802,0.8869007466755736,0.9500273540616035,0.3308917060494423,0.7940440688282251
residual_v2,56,slit_bridge,15,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0015.npz,b9c330fa4cfc004b6beec69ac0615be8854455f9775205c11364db4615c089be,0.005104388983454555,0.0806438715094089,0.7135878753005328,0.7695311307907104,0.4023778885602951,0.660108645260334
