model,training_seed,shape,sample_id,sample_file,sample_sha256,inference_seconds,mae,relative_l2,max_abs_error,p95_abs_error,p99_abs_error
fine_control,59,slit_bridge,0,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0000.npz,30d9b3db72b5f04e7aed5aca69b177e736741d71d456678de2c366e94064976a,0.0028330220084171742,0.12782205726847523,1.0055021269217443,0.8823107182979584,0.5506120603531599,0.7449416246265171
fine_control,59,slit_bridge,1,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0001.npz,35ca7668746e40038fbccaaf4b015e191d09a272260f8b2c67e05158beed58d9,0.0029444569954648614,0.09508608007048203,0.6466412241548225,0.599582351744175,0.41104742139577866,0.5577964089810847
fine_control,59,slit_bridge,2,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0002.npz,5aa31e0476a00717a676402ae73bf67f0900790fbaaba0689885a4f4d81b1d01,0.00240793899865821,0.11358193530359809,0.8023128582274137,0.7775930017232895,0.4889929872006178,0.6423910588026037
fine_control,59,slit_bridge,3,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0003.npz,fa2249a12bd45ebd5bf12289d408b399125153ec7a74d5498b2d06c116f8f405,0.0031254390196409076,0.13023946673720005,1.1641852550740044,0.8853001967072487,0.557014306075871,0.7521291516721245
fine_control,59,slit_bridge,4,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0004.npz,4006cdfdceb8abe632e2df62c467d010fb9761bec6322c363b9f3abbc55829d4,0.0024183700152207166,0.11482873616326883,0.7987296053913141,0.7336831092834473,0.5328311063349247,0.6656682372093198
fine_control,59,slit_bridge,5,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0005.npz,1ea410d183d08cc06714b087bb528e626a67090d2f8931f1f61a73ddeff9902a,0.002555067010689527,0.12902353226133004,1.6160587647918583,0.8956556096673012,0.5827876199036837,0.7556971028447145
fine_control,59,slit_bridge,6,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0006.npz,2b2b41c1ab84aefad645e09329749a0c4789e3a60b3931b89e053a383e66541e,0.0025027740048244596,0.11835177725947058,1.9965643157109663,0.9417296573519707,0.5209373086690903,0.6934649715432895
fine_control,59,slit_bridge,7,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0007.npz,e99898145655a5c1ce681d0eb3c7597d5032c10b823f0c114d9a1b16467ea524,0.002500527014490217,0.07319244734074676,0.4647071425665809,0.49303871393203735,0.2923873960971832,0.41602608561515797
fine_control,59,slit_bridge,8,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0008.npz,6e17a3aa2c3547f8d5c7c15a2ba8d09341c289bc2a2f8cc11cd61460dd0a75b4,0.0031045970099512488,0.12174695513670397,0.8442364063123138,0.7917103469371796,0.484747520647943,0.652792828530073
fine_control,59,slit_bridge,9,private-source://routeA_experiments/data/final_ood_frozen_v1/slit_bridge/sample_0009.npz,cc5b71a537246355e6aa5eb87b1ec934946edb1d31595b1d37e482e2b73e96e4,0.0025304479931946844,0.09621993052776186,0.7250221293659288,0.7238236963748932,0.41932009905576706,0.5612777009606357
