mae,relative_l2,max_abs_error,p95_abs_error,p99_abs_error,sample_id,shape,num_nodes,inference_seconds,training_seed,model,parameter_count,config_hash,train_best_epoch,train_best_validation_mae,train_training_seconds,train_peak_gpu_memory_bytes,alpha_tag,alpha,source_file
0.0430047261691155,0.5169180485914899,0.2075251936912536,0.1173673180746845,0.1677304306626321,sample_00364,two_hole,1459,0.0024171390105038,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0529013503031983,1.3186095858603848,0.3130173610406928,0.1651805911213159,0.2162788503500634,sample_00365,two_hole,1533,0.002428307023365,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0564018014250629,0.5440296720472098,0.234346866607666,0.1627728761406615,0.2050811421871185,sample_00366,two_hole,1457,0.0023678500438109,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0448658155832883,1.2912183184993986,0.2790079184924252,0.144898835263666,0.228273193873465,sample_00367,two_hole,1174,0.0023611860233359,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0504884990207804,0.528025899734901,0.280081957578659,0.1677873200038447,0.222149937179638,sample_00368,two_hole,1465,0.0024194470024667,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0433129224277805,0.8857728953591743,0.2736594378948211,0.1622742291014218,0.2128647938370706,sample_00369,two_hole,1183,0.0024177790037356,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0332839316232817,0.4574895312860821,0.2525173872709274,0.1056102663278579,0.1999857969582086,sample_00370,two_hole,1186,0.002359787991736,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0470920326867571,0.4275704730363187,0.287883847951889,0.1554037214955314,0.2215558123588561,sample_00371,two_hole,1547,0.0023667250061407,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0527292192854811,0.7356006148543226,0.2835282236337662,0.1752096265205181,0.2320893440954387,sample_00372,two_hole,1379,0.0023693520342931,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0365917472527137,2.2707866258690337,0.1688900683075189,0.1138672935016757,0.1438540642708539,sample_00373,two_hole,1224,0.0024086839985102,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0602978508856164,1.423745049907133,0.3406024706782773,0.1985795371416315,0.3110433914634631,sample_00374,two_hole,1374,0.0023828369448892,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0612379061382985,1.518539266009601,0.3382938671857118,0.1891334334854034,0.2588559971936042,sample_00375,two_hole,1418,0.0024186460068449,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0501373463314307,0.6686841116886764,0.2633077949285507,0.1727507770061493,0.220968714132905,sample_00376,two_hole,1605,0.002428471983876,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0451959275335319,1.740300899944285,0.2220368129201233,0.1402351924276444,0.1796261670952663,sample_00377,two_hole,1408,0.0024146350333467,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.035366785410379,0.7417492724122511,0.1866638301871717,0.1174817802384495,0.1571434244140984,sample_00378,two_hole,1185,0.0023595489910803,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
0.0556546596169626,0.4278540645566161,0.3317926824092865,0.1733426307328044,0.2743835932016368,sample_00379,two_hole,1214,0.0023576750536449,44,mesh_backbone_residual_hddm,81348,ea4b5a3ad3d077efefa5f3dbc61023695da888eafbd05db7d40cbecc17e3d2c9,499,0.0405454970896244,239.95344480196945,33651712,a010,0.1,outputs_alpha_sensitivity/a010/main/seed_0044/mesh_backbone_residual_hddm/metrics.csv
