mesh_id,dataset,split,seed,sample_index,sample_seed,shape,requested_interior_nodes,num_nodes,num_triangles,fine_directed_edges,fine_undirected_edges,boundary_nodes,source_x,source_y,source_sigma,target_max,target_l2_norm,mesh_generation_seconds,labels_npz,labels_npz_sha256,triangle_area_min,triangle_area_mean,triangle_area_max,triangle_area_cv,minimum_angle_deg,aspect_ratio_mean,aspect_ratio_max,method,partition_seconds,parmetis_library_edgecut,repair_seconds,repair_event_count,moved_nodes_total,moved_unique_nodes,moved_fraction,nonempty_parts,min_part_size,mean_part_size,max_part_size,part_size_sd,part_size_cv,imbalance_ratio,edgecut,disconnected_part_count,extra_component_count,disconnected_parts_json,coarse_directed_edges,coarse_undirected_edges
development_train_seed41_sample000_rectangle,development,train,41,0,41,rectangle,666,822,1486,4614,2307,156,0.7270755514810023,0.6339660453177997,0.06318809854123314,0.7071981129835765,5.450342626391001,0.06186316767707467,paper_partition_evidence/mesh_archives/development_train_seed41_sample000_rectangle.npz,75832f01b7a9f07555da4369a9fa5073166093347cba7fd542fb971382c7ef42,4.3731153946735473e-07,0.0006729475100942127,0.0047674162847758375,0.9191701898553621,0.12123674653558444,4.049833032952359,751.7091816841244,bfs_connected,0.04045716393738985,,0.0,0,0,0,0.0,16,29,51.375,71,12.3173319621851,0.23975342018851778,1.3819951338199514,464,0,0,{},66,33
development_train_seed41_sample000_rectangle,development,train,41,0,41,rectangle,666,822,1486,4614,2307,156,0.7270755514810023,0.6339660453177997,0.06318809854123314,0.7071981129835765,5.450342626391001,0.06186316767707467,paper_partition_evidence/mesh_archives/development_train_seed41_sample000_rectangle.npz,75832f01b7a9f07555da4369a9fa5073166093347cba7fd542fb971382c7ef42,4.3731153946735473e-07,0.0006729475100942127,0.0047674162847758375,0.9191701898553621,0.12123674653558444,4.049833032952359,751.7091816841244,parmetis_raw,0.44873423827812076,295,0.0,0,0,0,0.0,16,49,51.375,52,0.8850612031567836,0.017227468674584596,1.0121654501216546,295,0,0,{},66,33
development_train_seed41_sample000_rectangle,development,train,41,0,41,rectangle,666,822,1486,4614,2307,156,0.7270755514810023,0.6339660453177997,0.06318809854123314,0.7071981129835765,5.450342626391001,0.06186316767707467,paper_partition_evidence/mesh_archives/development_train_seed41_sample000_rectangle.npz,75832f01b7a9f07555da4369a9fa5073166093347cba7fd542fb971382c7ef42,4.3731153946735473e-07,0.0006729475100942127,0.0047674162847758375,0.9191701898553621,0.12123674653558444,4.049833032952359,751.7091816841244,parmetis_repaired,0.45286635821685195,,0.0041321199387311935,0,0,0,0.0,16,49,51.375,52,0.8850612031567836,0.017227468674584596,1.0121654501216546,295,0,0,{},66,33
development_train_seed41_sample001_wavy,development,train,41,1,42,wavy,782,904,1619,5044,2522,186,0.6369780242779817,0.46943921987602616,0.11080886479423986,1.4717317355254032,16.11633594655142,0.07743427809327841,paper_partition_evidence/mesh_archives/development_train_seed41_sample001_wavy.npz,6436898f7fccef2c2bd5f37f2f218703f5f745eddc4ac79f4c1c0b681ec5545e,2.3721663668328236e-06,0.00044652061000268167,0.003240362927986538,0.8852435520156834,1.4945687432176145,3.1235099840212333,46.347405751364064,bfs_connected,0.006585529074072838,,0.0,0,0,0,0.0,16,31,56.5,78,15.431569373635766,0.2731251216572702,1.3805309734513274,443,0,0,{},64,32
development_train_seed41_sample001_wavy,development,train,41,1,42,wavy,782,904,1619,5044,2522,186,0.6369780242779817,0.46943921987602616,0.11080886479423986,1.4717317355254032,16.11633594655142,0.07743427809327841,paper_partition_evidence/mesh_archives/development_train_seed41_sample001_wavy.npz,6436898f7fccef2c2bd5f37f2f218703f5f745eddc4ac79f4c1c0b681ec5545e,2.3721663668328236e-06,0.00044652061000268167,0.003240362927986538,0.8852435520156834,1.4945687432176145,3.1235099840212333,46.347405751364064,parmetis_raw,0.4512260230258107,309,0.0,0,0,0,0.0,16,54,56.5,58,1.0954451150103321,0.01938840911522712,1.0265486725663717,309,2,2,"{""7"": 2, ""14"": 2}",68,34
development_train_seed41_sample001_wavy,development,train,41,1,42,wavy,782,904,1619,5044,2522,186,0.6369780242779817,0.46943921987602616,0.11080886479423986,1.4717317355254032,16.11633594655142,0.07743427809327841,paper_partition_evidence/mesh_archives/development_train_seed41_sample001_wavy.npz,6436898f7fccef2c2bd5f37f2f218703f5f745eddc4ac79f4c1c0b681ec5545e,2.3721663668328236e-06,0.00044652061000268167,0.003240362927986538,0.8852435520156834,1.4945687432176145,3.1235099840212333,46.347405751364064,parmetis_repaired,0.45614775689318776,,0.004921733867377043,2,27,27,0.029867256637168143,16,31,56.5,81,9.252026804976301,0.16375268681373986,1.4336283185840708,294,0,0,{},64,32
development_train_seed41_sample002_rectangle,development,train,41,2,43,rectangle,732,888,1618,5010,2505,156,0.5761496313504553,0.2718876618194983,0.0563019231468241,0.6063458966285654,4.644125265179153,0.07827246002852917,paper_partition_evidence/mesh_archives/development_train_seed41_sample002_rectangle.npz,02a7d6682d4a1141b29a7dc499dbadef47d2aa5a7fa74a4917ff93747beb61bf,4.933058426947161e-06,0.0006180469715698393,0.004031816234191224,0.8666869528993666,0.6918181432324543,3.0821611183224595,83.1661835260288,bfs_connected,0.007077869027853012,,0.0,0,0,0,0.0,16,33,55.5,77,14.348054455802245,0.2585235037081486,1.3873873873873874,449,0,0,{},68,34
development_train_seed41_sample002_rectangle,development,train,41,2,43,rectangle,732,888,1618,5010,2505,156,0.5761496313504553,0.2718876618194983,0.0563019231468241,0.6063458966285654,4.644125265179153,0.07827246002852917,paper_partition_evidence/mesh_archives/development_train_seed41_sample002_rectangle.npz,02a7d6682d4a1141b29a7dc499dbadef47d2aa5a7fa74a4917ff93747beb61bf,4.933058426947161e-06,0.0006180469715698393,0.004031816234191224,0.8666869528993666,0.6918181432324543,3.0821611183224595,83.1661835260288,parmetis_raw,0.44335428765043616,306,0.0,0,0,0,0.0,16,54,55.5,57,0.7302967433402214,0.01315849988000399,1.027027027027027,306,0,0,{},64,32
development_train_seed41_sample002_rectangle,development,train,41,2,43,rectangle,732,888,1618,5010,2505,156,0.5761496313504553,0.2718876618194983,0.0563019231468241,0.6063458966285654,4.644125265179153,0.07827246002852917,paper_partition_evidence/mesh_archives/development_train_seed41_sample002_rectangle.npz,02a7d6682d4a1141b29a7dc499dbadef47d2aa5a7fa74a4917ff93747beb61bf,4.933058426947161e-06,0.0006180469715698393,0.004031816234191224,0.8666869528993666,0.6918181432324543,3.0821611183224595,83.1661835260288,parmetis_repaired,0.4474169397726655,,0.004062652122229338,0,0,0,0.0,16,54,55.5,57,0.7302967433402214,0.01315849988000399,1.027027027027027,306,0,0,{},64,32
development_train_seed41_sample003_wavy,development,train,41,3,44,wavy,707,829,1472,4600,2300,184,0.3112827548369358,0.3790565373863865,0.08137509730837353,0.8852851313477884,7.378918226167491,0.06719371490180492,paper_partition_evidence/mesh_archives/development_train_seed41_sample003_wavy.npz,95173749a345b693bc5e2152343639b93a25638eaf5a8bb4805459803e30c803,3.0632253075946914e-07,0.000492745052355659,0.003542535205807546,0.8539303376709936,1.0939917673637714,3.185802860771301,52.68636001035601,bfs_connected,0.006321146618574858,,0.0,0,0,0,0.0,16,26,51.8125,69,12.822993670226413,0.24748841824321183,1.3317249698431846,420,0,0,{},68,34
development_train_seed41_sample003_wavy,development,train,41,3,44,wavy,707,829,1472,4600,2300,184,0.3112827548369358,0.3790565373863865,0.08137509730837353,0.8852851313477884,7.378918226167491,0.06719371490180492,paper_partition_evidence/mesh_archives/development_train_seed41_sample003_wavy.npz,95173749a345b693bc5e2152343639b93a25638eaf5a8bb4805459803e30c803,3.0632253075946914e-07,0.000492745052355659,0.003542535205807546,0.8539303376709936,1.0939917673637714,3.185802860771301,52.68636001035601,parmetis_raw,0.4470927380025387,292,0.0,0,0,0,0.0,16,50,51.8125,53,0.8341662504161466,0.016099710502603552,1.02291917973462,292,0,0,{},64,32
development_train_seed41_sample003_wavy,development,train,41,3,44,wavy,707,829,1472,4600,2300,184,0.3112827548369358,0.3790565373863865,0.08137509730837353,0.8852851313477884,7.378918226167491,0.06719371490180492,paper_partition_evidence/mesh_archives/development_train_seed41_sample003_wavy.npz,95173749a345b693bc5e2152343639b93a25638eaf5a8bb4805459803e30c803,3.0632253075946914e-07,0.000492745052355659,0.003542535205807546,0.8539303376709936,1.0939917673637714,3.185802860771301,52.68636001035601,parmetis_repaired,0.4507700428366661,,0.003677304834127426,0,0,0,0.0,16,50,51.8125,53,0.8341662504161466,0.016099710502603552,1.02291917973462,292,0,0,{},64,32
development_train_seed41_sample004_rectangle,development,train,41,4,45,rectangle,683,839,1520,4716,2358,156,0.5365653284737528,0.5142455725851014,0.10463726558712519,1.7110209396943206,16.504160383570504,0.06988576473668218,paper_partition_evidence/mesh_archives/development_train_seed41_sample004_rectangle.npz,8017c7da9c6fe2a7d85f45e659db2747d2c1a76a39ce907ad381666c113d1055,1.6373205165863493e-07,0.0006578947368421051,0.004518668381632584,0.9204898783291912,0.056309176479624634,5.137397191654321,2007.7382292833026,bfs_connected,0.006527085788547993,,0.0,0,0,0,0.0,16,23,52.4375,68,12.997275355499193,0.24786222370439462,1.296781883194279,442,0,0,{},66,33
development_train_seed41_sample004_rectangle,development,train,41,4,45,rectangle,683,839,1520,4716,2358,156,0.5365653284737528,0.5142455725851014,0.10463726558712519,1.7110209396943206,16.504160383570504,0.06988576473668218,paper_partition_evidence/mesh_archives/development_train_seed41_sample004_rectangle.npz,8017c7da9c6fe2a7d85f45e659db2747d2c1a76a39ce907ad381666c113d1055,1.6373205165863493e-07,0.0006578947368421051,0.004518668381632584,0.9204898783291912,0.056309176479624634,5.137397191654321,2007.7382292833026,parmetis_raw,0.4485469781793654,292,0.0,0,0,0,0.0,16,50,52.4375,54,1.3647344063956182,0.026025924317437294,1.029797377830751,292,0,0,{},68,34
development_train_seed41_sample004_rectangle,development,train,41,4,45,rectangle,683,839,1520,4716,2358,156,0.5365653284737528,0.5142455725851014,0.10463726558712519,1.7110209396943206,16.504160383570504,0.06988576473668218,paper_partition_evidence/mesh_archives/development_train_seed41_sample004_rectangle.npz,8017c7da9c6fe2a7d85f45e659db2747d2c1a76a39ce907ad381666c113d1055,1.6373205165863493e-07,0.0006578947368421051,0.004518668381632584,0.9204898783291912,0.056309176479624634,5.137397191654321,2007.7382292833026,parmetis_repaired,0.452747309114784,,0.004200330935418606,0,0,0,0.0,16,50,52.4375,54,1.3647344063956182,0.026025924317437294,1.029797377830751,292,0,0,{},68,34
development_train_seed41_sample005_wavy,development,train,41,5,46,wavy,450,569,960,3056,1528,174,0.702802138345156,0.2886133966058716,0.07271703413471145,0.7112517332799225,4.0905405258990415,0.048625728115439415,paper_partition_evidence/mesh_archives/development_train_seed41_sample005_wavy.npz,10912a0a48908dade16928ec0c565d154f1509aba17b2b534f81bac2208f221e,1.7499760912928116e-06,0.0007469614294981216,0.0048383920793709624,0.9129674107663228,1.4657590110996854,3.267466745781704,39.46730698886433,bfs_connected,0.0044143288396298885,,0.0,0,0,0,0.0,16,15,35.5625,55,10.589106037181168,0.2977604509576427,1.546572934973638,336,0,0,{},66,33
development_train_seed41_sample005_wavy,development,train,41,5,46,wavy,450,569,960,3056,1528,174,0.702802138345156,0.2886133966058716,0.07271703413471145,0.7112517332799225,4.0905405258990415,0.048625728115439415,paper_partition_evidence/mesh_archives/development_train_seed41_sample005_wavy.npz,10912a0a48908dade16928ec0c565d154f1509aba17b2b534f81bac2208f221e,1.7499760912928116e-06,0.0007469614294981216,0.0048383920793709624,0.9129674107663228,1.4657590110996854,3.267466745781704,39.46730698886433,parmetis_raw,0.4524683910422027,243,0.0,0,0,0,0.0,16,35,35.5625,36,0.51234753829798,0.014406960655127731,1.0123022847100176,243,0,0,{},62,31
development_train_seed41_sample005_wavy,development,train,41,5,46,wavy,450,569,960,3056,1528,174,0.702802138345156,0.2886133966058716,0.07271703413471145,0.7112517332799225,4.0905405258990415,0.048625728115439415,paper_partition_evidence/mesh_archives/development_train_seed41_sample005_wavy.npz,10912a0a48908dade16928ec0c565d154f1509aba17b2b534f81bac2208f221e,1.7499760912928116e-06,0.0007469614294981216,0.0048383920793709624,0.9129674107663228,1.4657590110996854,3.267466745781704,39.46730698886433,parmetis_repaired,0.45636022416874766,,0.0038918331265449524,0,0,0,0.0,16,35,35.5625,36,0.51234753829798,0.014406960655127731,1.0123022847100176,243,0,0,{},62,31
development_train_seed41_sample006_rectangle,development,train,41,6,47,rectangle,501,657,1156,3624,1812,156,0.6209009973212802,0.6268344085598039,0.08523673498491643,1.1962636545730039,8.881586621718657,0.06020099716261029,paper_partition_evidence/mesh_archives/development_train_seed41_sample006_rectangle.npz,9e6e932b06564b78554207ffec772d96bb6d4c0aa4542a115e984a79f1be3c3c,7.912371813067079e-07,0.0008650519031141869,0.004598187761174486,0.8794120540814474,0.16300613150831617,3.5554343373838675,415.46467638330506,bfs_connected,0.005179690197110176,,0.0,0,0,0,0.0,16,16,41.0625,62,14.428992803842316,0.35139099674501834,1.5098934550989345,366,0,0,{},64,32
development_train_seed41_sample006_rectangle,development,train,41,6,47,rectangle,501,657,1156,3624,1812,156,0.6209009973212802,0.6268344085598039,0.08523673498491643,1.1962636545730039,8.881586621718657,0.06020099716261029,paper_partition_evidence/mesh_archives/development_train_seed41_sample006_rectangle.npz,9e6e932b06564b78554207ffec772d96bb6d4c0aa4542a115e984a79f1be3c3c,7.912371813067079e-07,0.0008650519031141869,0.004598187761174486,0.8794120540814474,0.16300613150831617,3.5554343373838675,415.46467638330506,parmetis_raw,0.44336249493062496,250,0.0,0,0,0,0.0,16,39,41.0625,42,0.8539125638299665,0.020795435344413186,1.0228310502283104,250,0,0,{},66,33
development_train_seed41_sample006_rectangle,development,train,41,6,47,rectangle,501,657,1156,3624,1812,156,0.6209009973212802,0.6268344085598039,0.08523673498491643,1.1962636545730039,8.881586621718657,0.06020099716261029,paper_partition_evidence/mesh_archives/development_train_seed41_sample006_rectangle.npz,9e6e932b06564b78554207ffec772d96bb6d4c0aa4542a115e984a79f1be3c3c,7.912371813067079e-07,0.0008650519031141869,0.004598187761174486,0.8794120540814474,0.16300613150831617,3.5554343373838675,415.46467638330506,parmetis_repaired,0.4463684498332441,,0.0030059549026191235,0,0,0,0.0,16,39,41.0625,42,0.8539125638299665,0.020795435344413186,1.0228310502283104,250,0,0,{},66,33
development_train_seed41_sample007_wavy,development,train,41,7,48,wavy,731,858,1520,4754,2377,191,0.4438499361427973,0.54788674501467,0.08839703542851066,1.1528696875363316,10.381475175617,0.07001298200339079,paper_partition_evidence/mesh_archives/development_train_seed41_sample007_wavy.npz,94a5711224727820081ec28ad639047fb139a64d3b8fad3e40bc866c0208b03f,9.026555732514139e-07,0.00047763668766949706,0.0028984221927550262,0.8931510058319533,0.20011378285813858,3.6527611161799767,364.183777772479,bfs_connected,0.0065381210297346115,,0.0,0,0,0,0.0,16,34,53.625,64,8.0156097709407,0.14947524048374264,1.1934731934731935,457,0,0,{},70,35
development_train_seed41_sample007_wavy,development,train,41,7,48,wavy,731,858,1520,4754,2377,191,0.4438499361427973,0.54788674501467,0.08839703542851066,1.1528696875363316,10.381475175617,0.07001298200339079,paper_partition_evidence/mesh_archives/development_train_seed41_sample007_wavy.npz,94a5711224727820081ec28ad639047fb139a64d3b8fad3e40bc866c0208b03f,9.026555732514139e-07,0.00047763668766949706,0.0028984221927550262,0.8931510058319533,0.20011378285813858,3.6527611161799767,364.183777772479,parmetis_raw,0.44277112232521176,288,0.0,0,0,0,0.0,16,52,53.625,55,0.806225774829855,0.01503451328354042,1.0256410256410255,288,0,0,{},64,32
development_train_seed41_sample007_wavy,development,train,41,7,48,wavy,731,858,1520,4754,2377,191,0.4438499361427973,0.54788674501467,0.08839703542851066,1.1528696875363316,10.381475175617,0.07001298200339079,paper_partition_evidence/mesh_archives/development_train_seed41_sample007_wavy.npz,94a5711224727820081ec28ad639047fb139a64d3b8fad3e40bc866c0208b03f,9.026555732514139e-07,0.00047763668766949706,0.0028984221927550262,0.8931510058319533,0.20011378285813858,3.6527611161799767,364.183777772479,parmetis_repaired,0.44666903745383024,,0.0038979151286184788,0,0,0,0.0,16,52,53.625,55,0.806225774829855,0.01503451328354042,1.0256410256410255,288,0,0,{},64,32
development_train_seed41_sample008_rectangle,development,train,41,8,49,rectangle,533,689,1220,3816,1908,156,0.4314270961380681,0.5466086300848662,0.08047676377767216,1.1705168235724677,8.691648030481982,0.05482346983626485,paper_partition_evidence/mesh_archives/development_train_seed41_sample008_rectangle.npz,21d5620500217cc51657d20da05c8536886cba8b88bf21111f157519b69364f8,1.6381794909473026e-06,0.000819672131147541,0.0065884916419303545,0.9145531624563384,0.3254605952595889,3.673094682829031,200.66854779383027,bfs_connected,0.005304096266627312,,0.0,0,0,0,0.0,16,28,43.0625,59,9.262604025506722,0.21509675530929978,1.370101596516691,394,0,0,{},68,34
development_train_seed41_sample008_rectangle,development,train,41,8,49,rectangle,533,689,1220,3816,1908,156,0.4314270961380681,0.5466086300848662,0.08047676377767216,1.1705168235724677,8.691648030481982,0.05482346983626485,paper_partition_evidence/mesh_archives/development_train_seed41_sample008_rectangle.npz,21d5620500217cc51657d20da05c8536886cba8b88bf21111f157519b69364f8,1.6381794909473026e-06,0.000819672131147541,0.0065884916419303545,0.9145531624563384,0.3254605952595889,3.673094682829031,200.66854779383027,parmetis_raw,0.4460428669117391,276,0.0,0,0,0,0.0,16,42,43.0625,44,0.5737304826019501,0.013323204240393616,1.0217706821480406,276,1,1,"{""5"": 2}",68,34
development_train_seed41_sample008_rectangle,development,train,41,8,49,rectangle,533,689,1220,3816,1908,156,0.4314270961380681,0.5466086300848662,0.08047676377767216,1.1705168235724677,8.691648030481982,0.05482346983626485,paper_partition_evidence/mesh_archives/development_train_seed41_sample008_rectangle.npz,21d5620500217cc51657d20da05c8536886cba8b88bf21111f157519b69364f8,1.6381794909473026e-06,0.000819672131147541,0.0065884916419303545,0.9145531624563384,0.3254605952595889,3.673094682829031,200.66854779383027,parmetis_repaired,0.45360693894326687,,0.007564072031527758,1,11,11,0.015965166908563134,16,32,43.0625,55,4.2342846700082255,0.0983288167200749,1.2772133526850509,269,0,0,{},66,33
development_train_seed41_sample009_wavy,development,train,41,9,50,wavy,740,862,1540,4802,2401,182,0.6437113459433118,0.6668346672917913,0.09061378991197463,1.0325019234391317,9.989664059748272,0.0772198149934411,paper_partition_evidence/mesh_archives/development_train_seed41_sample009_wavy.npz,4c21db6c9698188a42a97bdce72211b90b584a1595144c20b210108743ea461f,5.25036895455312e-06,0.0004712342651146891,0.00341456188159201,0.9003456593557285,1.1568385214846602,3.009317386599555,49.85731087587421,bfs_connected,0.006620793137699366,,0.0,0,0,0,0.0,16,24,53.875,70,14.379962911403261,0.26691346471282157,1.2993039443155452,413,0,0,{},66,33
development_train_seed41_sample009_wavy,development,train,41,9,50,wavy,740,862,1540,4802,2401,182,0.6437113459433118,0.6668346672917913,0.09061378991197463,1.0325019234391317,9.989664059748272,0.0772198149934411,paper_partition_evidence/mesh_archives/development_train_seed41_sample009_wavy.npz,4c21db6c9698188a42a97bdce72211b90b584a1595144c20b210108743ea461f,5.25036895455312e-06,0.0004712342651146891,0.00341456188159201,0.9003456593557285,1.1568385214846602,3.009317386599555,49.85731087587421,parmetis_raw,0.4494064263999462,296,0.0,0,0,0,0.0,16,52,53.875,55,1.02469507659596,0.019019862210597864,1.0208816705336428,296,0,0,{},66,33
development_train_seed41_sample009_wavy,development,train,41,9,50,wavy,740,862,1540,4802,2401,182,0.6437113459433118,0.6668346672917913,0.09061378991197463,1.0325019234391317,9.989664059748272,0.0772198149934411,paper_partition_evidence/mesh_archives/development_train_seed41_sample009_wavy.npz,4c21db6c9698188a42a97bdce72211b90b584a1595144c20b210108743ea461f,5.25036895455312e-06,0.0004712342651146891,0.00341456188159201,0.9003456593557285,1.1568385214846602,3.009317386599555,49.85731087587421,parmetis_repaired,0.4532677177339792,,0.0038612913340330124,0,0,0,0.0,16,52,53.875,55,1.02469507659596,0.019019862210597864,1.0208816705336428,296,0,0,{},66,33
development_train_seed41_sample010_rectangle,development,train,41,10,51,rectangle,470,626,1094,3438,1719,156,0.7212205981352084,0.40356918039437006,0.07156893123693327,0.8524606448803439,5.690544646712427,0.09053681697696447,paper_partition_evidence/mesh_archives/development_train_seed41_sample010_rectangle.npz,a2c852805e6d2b52a679d3d8a077798c8612cdab8cb6c7119726287e0c2aa9e4,2.8569018400623853e-06,0.0009140767824497258,0.006176056913136165,0.9786759049854596,0.7683956553639585,3.295964816800244,83.7542127761833,bfs_connected,0.004746728111058474,,0.0,0,0,0,0.0,16,24,39.125,60,9.790301323248432,0.25023134372519956,1.5335463258785942,374,0,0,{},70,35
development_train_seed41_sample010_rectangle,development,train,41,10,51,rectangle,470,626,1094,3438,1719,156,0.7212205981352084,0.40356918039437006,0.07156893123693327,0.8524606448803439,5.690544646712427,0.09053681697696447,paper_partition_evidence/mesh_archives/development_train_seed41_sample010_rectangle.npz,a2c852805e6d2b52a679d3d8a077798c8612cdab8cb6c7119726287e0c2aa9e4,2.8569018400623853e-06,0.0009140767824497258,0.006176056913136165,0.9786759049854596,0.7683956553639585,3.295964816800244,83.7542127761833,parmetis_raw,0.4500706628896296,244,0.0,0,0,0,0.0,16,38,39.125,40,0.6191391873668903,0.015824643766565887,1.0223642172523961,244,1,1,"{""5"": 2}",66,33
development_train_seed41_sample010_rectangle,development,train,41,10,51,rectangle,470,626,1094,3438,1719,156,0.7212205981352084,0.40356918039437006,0.07156893123693327,0.8524606448803439,5.690544646712427,0.09053681697696447,paper_partition_evidence/mesh_archives/development_train_seed41_sample010_rectangle.npz,a2c852805e6d2b52a679d3d8a077798c8612cdab8cb6c7119726287e0c2aa9e4,2.8569018400623853e-06,0.0009140767824497258,0.006176056913136165,0.9786759049854596,0.7683956553639585,3.295964816800244,83.7542127761833,parmetis_repaired,0.45334914000704885,,0.003278477117419243,1,18,18,0.02875399361022364,16,21,39.125,56,6.417424197708402,0.16402362166666842,1.4313099041533546,235,0,0,{},64,32
development_train_seed41_sample011_wavy,development,train,41,11,52,wavy,540,663,1139,3602,1801,182,0.5578814774012164,0.537113147817646,0.08877033264734535,1.1130592352969026,10.405215266607414,0.05840336997061968,paper_partition_evidence/mesh_archives/development_train_seed41_sample011_wavy.npz,af02fcb9e4b36b0594f0a8de907232fbaea48d1be6fafcc6dfa4861e148f8c06,1.7072454213317117e-06,0.0006299219737926707,0.0038638118124735025,0.9016326716247985,0.11165826317185142,3.9712769450817196,513.9552779763004,bfs_connected,0.005154671147465706,,0.0,0,0,0,0.0,16,24,41.4375,56,9.8790603466794,0.2384086961491258,1.3514328808446456,366,0,0,{},64,32
development_train_seed41_sample011_wavy,development,train,41,11,52,wavy,540,663,1139,3602,1801,182,0.5578814774012164,0.537113147817646,0.08877033264734535,1.1130592352969026,10.405215266607414,0.05840336997061968,paper_partition_evidence/mesh_archives/development_train_seed41_sample011_wavy.npz,af02fcb9e4b36b0594f0a8de907232fbaea48d1be6fafcc6dfa4861e148f8c06,1.7072454213317117e-06,0.0006299219737926707,0.0038638118124735025,0.9016326716247985,0.11165826317185142,3.9712769450817196,513.9552779763004,parmetis_raw,0.4477348327636719,275,0.0,0,0,0,0.0,16,40,41.4375,42,0.6291528696058958,0.015183176340413775,1.0135746606334841,275,0,0,{},66,33
development_train_seed41_sample011_wavy,development,train,41,11,52,wavy,540,663,1139,3602,1801,182,0.5578814774012164,0.537113147817646,0.08877033264734535,1.1130592352969026,10.405215266607414,0.05840336997061968,paper_partition_evidence/mesh_archives/development_train_seed41_sample011_wavy.npz,af02fcb9e4b36b0594f0a8de907232fbaea48d1be6fafcc6dfa4861e148f8c06,1.7072454213317117e-06,0.0006299219737926707,0.0038638118124735025,0.9016326716247985,0.11165826317185142,3.9712769450817196,513.9552779763004,parmetis_repaired,0.4507294185459614,,0.002994585782289505,0,0,0,0.0,16,40,41.4375,42,0.6291528696058958,0.015183176340413775,1.0135746606334841,275,0,0,{},66,33
development_train_seed41_sample012_rectangle,development,train,41,12,53,rectangle,791,947,1736,5364,2682,156,0.2555634972821331,0.6094553268838505,0.07652326742481469,0.9384242596433098,7.990541242722029,0.0774157252162695,paper_partition_evidence/mesh_archives/development_train_seed41_sample012_rectangle.npz,0acf7023657fcd5a824612da7f28011d7ad76c65acbaf433e0634e47bdbf3564,2.0899452980875357e-06,0.000576036866359447,0.0033249414280659335,0.8905664738846395,0.5178166597040605,3.373676320907453,113.94325017674649,bfs_connected,0.007331070955842733,,0.0,0,0,0,0.0,16,35,59.1875,71,10.790234782740674,0.1823059730980473,1.1995776135163674,467,0,0,{},68,34
development_train_seed41_sample012_rectangle,development,train,41,12,53,rectangle,791,947,1736,5364,2682,156,0.2555634972821331,0.6094553268838505,0.07652326742481469,0.9384242596433098,7.990541242722029,0.0774157252162695,paper_partition_evidence/mesh_archives/development_train_seed41_sample012_rectangle.npz,0acf7023657fcd5a824612da7f28011d7ad76c65acbaf433e0634e47bdbf3564,2.0899452980875357e-06,0.000576036866359447,0.0033249414280659335,0.8905664738846395,0.5178166597040605,3.373676320907453,113.94325017674649,parmetis_raw,0.4532420989125967,319,0.0,0,0,0,0.0,16,58,59.1875,60,0.6551081335677849,0.011068352837470494,1.013727560718057,319,0,0,{},66,33
development_train_seed41_sample012_rectangle,development,train,41,12,53,rectangle,791,947,1736,5364,2682,156,0.2555634972821331,0.6094553268838505,0.07652326742481469,0.9384242596433098,7.990541242722029,0.0774157252162695,paper_partition_evidence/mesh_archives/development_train_seed41_sample012_rectangle.npz,0acf7023657fcd5a824612da7f28011d7ad76c65acbaf433e0634e47bdbf3564,2.0899452980875357e-06,0.000576036866359447,0.0033249414280659335,0.8905664738846395,0.5178166597040605,3.373676320907453,113.94325017674649,parmetis_repaired,0.45779581693932414,,0.004553718026727438,0,0,0,0.0,16,58,59.1875,60,0.6551081335677849,0.011068352837470494,1.013727560718057,319,0,0,{},66,33
development_train_seed41_sample013_wavy,development,train,41,13,54,wavy,605,722,1269,3980,1990,171,0.36122577233594755,0.5092899854414769,0.060177508176516625,0.6366865390598074,4.850239990200632,0.05738163506612182,paper_partition_evidence/mesh_archives/development_train_seed41_sample013_wavy.npz,b9577aee485a1b0dbd24e19c8fdb2a46879de3052f3d404186938b0ec2e6c831,2.4891542248081785e-06,0.0005667441462310336,0.004317023246493024,0.8980464899300585,0.3741347554017244,3.4159221272416187,153.40350797763642,bfs_connected,0.005421601235866547,,0.0,0,0,0,0.0,16,13,45.125,55,10.493648872850027,0.23254623540941888,1.2188365650969528,380,0,0,{},64,32
development_train_seed41_sample013_wavy,development,train,41,13,54,wavy,605,722,1269,3980,1990,171,0.36122577233594755,0.5092899854414769,0.060177508176516625,0.6366865390598074,4.850239990200632,0.05738163506612182,paper_partition_evidence/mesh_archives/development_train_seed41_sample013_wavy.npz,b9577aee485a1b0dbd24e19c8fdb2a46879de3052f3d404186938b0ec2e6c831,2.4891542248081785e-06,0.0005667441462310336,0.004317023246493024,0.8980464899300585,0.3741347554017244,3.4159221272416187,153.40350797763642,parmetis_raw,0.4435165962204337,274,0.0,0,0,0,0.0,16,43,45.125,46,0.8850612031567836,0.019613544668294375,1.0193905817174516,274,0,0,{},66,33
