dataset,seed,shape,method,meshes,num_nodes_mean,num_nodes_sd,num_nodes_min,num_nodes_max,num_triangles_mean,num_triangles_sd,num_triangles_min,num_triangles_max,fine_undirected_edges_mean,fine_undirected_edges_sd,fine_undirected_edges_min,fine_undirected_edges_max,imbalance_ratio_mean,imbalance_ratio_sd,imbalance_ratio_min,imbalance_ratio_max,part_size_cv_mean,part_size_cv_sd,part_size_cv_min,part_size_cv_max,edgecut_mean,edgecut_sd,edgecut_min,edgecut_max,disconnected_part_count_mean,disconnected_part_count_sd,disconnected_part_count_min,disconnected_part_count_max,extra_component_count_mean,extra_component_count_sd,extra_component_count_min,extra_component_count_max,coarse_undirected_edges_mean,coarse_undirected_edges_sd,coarse_undirected_edges_min,coarse_undirected_edges_max,partition_seconds_mean,partition_seconds_sd,partition_seconds_min,partition_seconds_max,repair_seconds_mean,repair_seconds_sd,repair_seconds_min,repair_seconds_max,moved_unique_nodes_mean,moved_unique_nodes_sd,moved_unique_nodes_min,moved_unique_nodes_max,moved_fraction_mean,moved_fraction_sd,moved_fraction_min,moved_fraction_max,minimum_angle_deg_mean,minimum_angle_deg_sd,minimum_angle_deg_min,minimum_angle_deg_max,aspect_ratio_mean_mean,aspect_ratio_mean_sd,aspect_ratio_mean_min,aspect_ratio_mean_max,aspect_ratio_max_mean,aspect_ratio_max_sd,aspect_ratio_max_min,aspect_ratio_max_max,triangle_area_cv_mean,triangle_area_cv_sd,triangle_area_cv_min,triangle_area_cv_max,repair_sample_rate
development,43,annulus,parmetis_repaired,10,659.0,101.68688323585408,532.0,835.0,1141.5,198.32142821412137,905.0,1489.0,1800.5,299.9586082556503,1437.0,2324.0,1.0195918032202083,0.0076870042971696265,1.003690036900369,1.0284005979073243,0.01704230347014344,0.004577489106653204,0.010083100384708091,0.026515465262880063,248.7,20.774182695515766,216.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,1.4757295747452437,25.0,29.0,0.4466187477577478,0.003271129404433723,0.4409599616192281,0.44992204289883375,0.003125059511512518,0.0005242554259343076,0.00241330498829484,0.003930909093469381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3953314037490146,0.3003355040861499,0.03933532353135724,0.9582764386044864,3.6990415879196994,0.6308129615099627,3.134815810177366,5.254428990552046,450.2595301381063,618.4486606319199,60.252569512256386,2080.4102017411424,1.0033115452446306,0.02576472974936671,0.9694739212679762,1.049958798112424,0.0
development,43,l_shape,bfs_connected,10,742.5,131.18286642867827,573.0,901.0,1327.0,261.788294450136,989.0,1645.0,2068.5,392.97052476405065,1561.0,2545.0,1.230708863742246,0.06256994541297174,1.1234866828087167,1.3403141361256545,0.1884295901188024,0.032065486261625,0.12857441856051832,0.23851473485248223,382.3,42.30327016516178,311.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,0.6992058987801011,31.0,33.0,0.0057023444678634405,0.0009595654336892465,0.004259941633790731,0.006703655235469341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0826930612618768,0.7697458331551678,0.124767591116794,2.122155174147243,3.347880431922664,0.2650122794474454,3.028776881288831,3.7843329378092916,164.03849389080375,187.65832203082618,28.538903707058303,524.7426674030047,0.9097834426178805,0.04422119420316697,0.852550545150033,0.9769889600077756,
development,43,l_shape,parmetis_raw,10,742.5,131.18286642867827,573.0,901.0,1327.0,261.788294450136,989.0,1645.0,2068.5,392.97052476405065,1561.0,2545.0,1.0166476422417472,0.007708619027466874,1.0049586776859505,1.026634382566586,0.01547945130716984,0.003709313590140845,0.010660836691965025,0.02378323530894318,271.8,24.05918627976525,234.0,298.0,0.1,0.31622776601683794,0.0,1.0,0.1,0.31622776601683794,0.0,1.0,30.6,1.07496769977314,29.0,33.0,0.44377518645487724,0.0037424414389135886,0.44029416609555483,0.4488481520675123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0826930612618768,0.7697458331551678,0.124767591116794,2.122155174147243,3.347880431922664,0.2650122794474454,3.028776881288831,3.7843329378092916,164.03849389080375,187.65832203082618,28.538903707058303,524.7426674030047,0.9097834426178805,0.04422119420316697,0.852550545150033,0.9769889600077756,
development,43,l_shape,parmetis_repaired,10,742.5,131.18286642867827,573.0,901.0,1327.0,261.788294450136,989.0,1645.0,2068.5,392.97052476405065,1561.0,2545.0,1.0326298841951325,0.04955893434971842,1.0049586776859505,1.172031076581576,0.020506381850168887,0.015271712639760742,0.010660836691965025,0.06277371100854919,271.2,23.39895534230345,234.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,1.07496769977314,29.0,33.0,0.44737756573595105,0.003694867256950966,0.4429876678623259,0.45290085999295115,0.0036023792810738085,0.0008087814455399798,0.002693501766771078,0.005006712861359119,1.0,3.1622776601683795,0.0,10.0,0.0011098779134295228,0.003509742131152474,0.0,0.011098779134295227,1.0826930612618768,0.7697458331551678,0.124767591116794,2.122155174147243,3.347880431922664,0.2650122794474454,3.028776881288831,3.7843329378092916,164.03849389080375,187.65832203082618,28.538903707058303,524.7426674030047,0.9097834426178805,0.04422119420316697,0.852550545150033,0.9769889600077756,0.1
development,43,rectangle,bfs_connected,25,771.72,108.11048361128843,561.0,952.0,1385.4,216.26218655449995,964.0,1746.0,2156.12,324.37264064652555,1524.0,2697.0,1.3289017588336032,0.10564948403927316,1.1696551724137931,1.5971479500891266,0.2249986070755798,0.05431251216902338,0.11973451739142747,0.32642866169480045,409.04,43.65249133783775,338.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.12,0.7810249675906653,32.0,35.0,0.00733031265437603,0.007467627306094811,0.0044149900786578655,0.04294597217813134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7264734733688405,0.4973964330752133,0.13558667278803965,1.763662411910932,3.3795649740487606,0.21171885731384354,2.9724900548317406,3.8406492779394164,192.09679694522623,183.35013753114123,32.60244644380253,747.2424156763086,0.9189871117304023,0.03305760515632192,0.8582506804339682,0.9948486436468285,
development,43,rectangle,parmetis_raw,25,771.72,108.11048361128843,561.0,952.0,1385.4,216.26218655449995,964.0,1746.0,2156.12,324.37264064652555,1524.0,2697.0,1.0182831003021249,0.006825928655596863,1.009009009009009,1.0343007915567282,0.015080465719493084,0.0030686490048133287,0.01083832275478145,0.024220811930425336,282.36,23.36107874221565,239.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.92,0.49328828623162474,32.0,34.0,0.44382192943245174,0.004395680348316285,0.4372888342477381,0.4571455158293247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7264734733688405,0.4973964330752133,0.13558667278803965,1.763662411910932,3.3795649740487606,0.21171885731384354,2.9724900548317406,3.8406492779394164,192.09679694522623,183.35013753114123,32.60244644380253,747.2424156763086,0.9189871117304023,0.03305760515632192,0.8582506804339682,0.9948486436468285,
development,43,rectangle,parmetis_repaired,25,771.72,108.11048361128843,561.0,952.0,1385.4,216.26218655449995,964.0,1746.0,2156.12,324.37264064652555,1524.0,2697.0,1.0182831003021249,0.006825928655596863,1.009009009009009,1.0343007915567282,0.015080465719493084,0.0030686490048133287,0.01083832275478145,0.024220811930425336,282.36,23.36107874221565,239.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.92,0.49328828623162474,32.0,34.0,0.44792227713391186,0.00457710805815791,0.4407307654619217,0.4605477317236364,0.004100347701460123,0.0012061172419030987,0.0025200359523296356,0.007918918039649725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7264734733688405,0.4973964330752133,0.13558667278803965,1.763662411910932,3.3795649740487606,0.21171885731384354,2.9724900548317406,3.8406492779394164,192.09679694522623,183.35013753114123,32.60244644380253,747.2424156763086,0.9189871117304023,0.03305760515632192,0.8582506804339682,0.9948486436468285,0.0
development,43,wavy,bfs_connected,25,740.16,131.56990537353138,513.0,924.0,1296.36,256.45043055790205,859.0,1656.0,2035.52,388.00248280992565,1371.0,2579.0,1.3398857748797621,0.11564126265205459,1.1053864168618266,1.5551401869158878,0.22979392519093347,0.06180063304738294,0.08968872203806445,0.3243113646477728,393.08,52.81013160369893,319.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.52,1.2622730819174326,29.0,34.0,0.005692216698080301,0.000986575673136311,0.0040896120481193066,0.0072797732427716255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8027129964774108,0.46634451370703556,0.1514506191382945,1.5407302158536191,3.3072572958049506,0.17596627511685314,3.0351329179402957,3.632706887610526,124.79025181440551,99.58332718543622,38.35634547906314,422.632429590183,0.9075751125664898,0.030253671092206724,0.8605362630045612,0.974821138897083,
development,43,wavy,parmetis_raw,25,740.16,131.56990537353138,513.0,924.0,1296.36,256.45043055790205,859.0,1656.0,2035.52,388.00248280992565,1371.0,2579.0,1.0201325913132624,0.006154021239479656,1.0064516129032257,1.0293706293706293,0.01613733909991031,0.003914853788689109,0.010554089709762533,0.025473493805544704,275.52,28.511868873622905,217.0,314.0,0.08,0.27688746209726917,0.0,1.0,0.08,0.27688746209726917,0.0,1.0,32.48,0.918331820930394,31.0,34.0,0.443839215002954,0.004598588343499194,0.43593322904780507,0.451857287902385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8027129964774108,0.46634451370703556,0.1514506191382945,1.5407302158536191,3.3072572958049506,0.17596627511685314,3.0351329179402957,3.632706887610526,124.79025181440551,99.58332718543622,38.35634547906314,422.632429590183,0.9075751125664898,0.030253671092206724,0.8605362630045612,0.974821138897083,
development,43,wavy,parmetis_repaired,25,740.16,131.56990537353138,513.0,924.0,1296.36,256.45043055790205,859.0,1656.0,2035.52,388.00248280992565,1371.0,2579.0,1.0488415107523021,0.10049351844020646,1.0064516129032257,1.4379977246871445,0.02597273755716773,0.035141360511720385,0.010554089709762533,0.16381831200075672,275.0,28.619631956636574,217.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,0.8660254037844387,31.0,34.0,0.4483654122427106,0.005856271328442545,0.43865302205085754,0.4580674357712269,0.004526197239756584,0.002027849535803452,0.0023394590243697166,0.00960035715252161,1.36,5.122499389946279,0.0,24.0,0.0018398137220503332,0.006487962010019131,0.0,0.027303754266211604,0.8027129964774108,0.46634451370703556,0.1514506191382945,1.5407302158536191,3.3072572958049506,0.17596627511685314,3.0351329179402957,3.632706887610526,124.79025181440551,99.58332718543622,38.35634547906314,422.632429590183,0.9075751125664898,0.030253671092206724,0.8605362630045612,0.974821138897083,0.08
development,44,annulus,bfs_connected,10,727.5,116.12852075753541,582.0,929.0,1274.5,225.22790926328625,995.0,1660.0,2002.0,341.33691404371854,1577.0,2589.0,1.4318868805339147,0.16977283842128335,1.2288401253918495,1.8080495356037152,0.2650600368819511,0.07045837722630764,0.20047732696897375,0.43334216870484565,369.1,46.385941356789935,319.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,1.577621275493231,28.0,32.0,0.005564182717353106,0.0008028209250584543,0.004552237223833799,0.006881626322865486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.038494308796007,0.8967335606278833,0.05592088355114293,2.730676668191617,3.473050325783375,0.5381974735707018,3.0026241365427744,4.84305403571359,251.5440762074175,468.0887827217793,28.99300030831729,1568.3136828146278,0.9616072948808709,0.027456505403193575,0.9243151057871198,1.0229465003200087,
development,44,annulus,parmetis_raw,10,727.5,116.12852075753541,582.0,929.0,1274.5,225.22790926328625,995.0,1660.0,2002.0,341.33691404371854,1577.0,2589.0,1.0233444476708589,0.011932141000634992,1.0119331742243436,1.0467289719626167,0.015686528828528057,0.0047753484608605064,0.00954653937947494,0.025537572002391526,263.0,22.98791953275556,232.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,2.4129281427805145,21.0,29.0,0.44233016087673604,0.004565328526245983,0.43799553578719497,0.4507484119385481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.038494308796007,0.8967335606278833,0.05592088355114293,2.730676668191617,3.473050325783375,0.5381974735707018,3.0026241365427744,4.84305403571359,251.5440762074175,468.0887827217793,28.99300030831729,1568.3136828146278,0.9616072948808709,0.027456505403193575,0.9243151057871198,1.0229465003200087,
development,44,annulus,parmetis_repaired,10,727.5,116.12852075753541,582.0,929.0,1274.5,225.22790926328625,995.0,1660.0,2002.0,341.33691404371854,1577.0,2589.0,1.0233444476708589,0.011932141000634992,1.0119331742243436,1.0467289719626167,0.015686528828528057,0.0047753484608605064,0.00954653937947494,0.025537572002391526,263.0,22.98791953275556,232.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,2.4129281427805145,21.0,29.0,0.4457958748564124,0.004974790484833398,0.4410409717820585,0.45554581796750426,0.0034657139796763657,0.0006260665623891982,0.0027517839334905148,0.004797406028956175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.038494308796007,0.8967335606278833,0.05592088355114293,2.730676668191617,3.473050325783375,0.5381974735707018,3.0026241365427744,4.84305403571359,251.5440762074175,468.0887827217793,28.99300030831729,1568.3136828146278,0.9616072948808709,0.027456505403193575,0.9243151057871198,1.0229465003200087,0.0
development,44,l_shape,bfs_connected,10,790.5,102.79456319388795,643.0,943.0,1423.6,205.33614716686716,1129.0,1727.0,2213.1,308.1303656282876,1771.0,2669.0,1.303546057605878,0.1171781210966958,1.1414982164090368,1.4993006993006992,0.20246682106732639,0.05115938916227684,0.11114420633782886,0.27291933364231885,402.1,43.638540560177105,350.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,0.674948557710553,31.0,33.0,0.00611563753336668,0.0007830391941600578,0.005192134995013475,0.0070372470654547215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8309879650364648,0.6685741910179872,0.004956460455102275,1.7667798817935458,4.646952247423635,3.4893222223550264,2.985356197144584,14.246751193277392,1749.3265142661476,4195.746728999079,44.77453014380543,13381.882782735724,0.9123884147172617,0.02706330646870781,0.8609544220736449,0.9523898483718084,
development,44,l_shape,parmetis_raw,10,790.5,102.79456319388795,643.0,943.0,1423.6,205.33614716686716,1129.0,1727.0,2213.1,308.1303656282876,1771.0,2669.0,1.0198848926816055,0.006646456373574752,1.0087976539589443,1.0293706293706293,0.01686860805928503,0.0024293003226014023,0.012539527845405374,0.02074951463729585,278.4,22.549698199507876,248.0,303.0,0.1,0.31622776601683794,0.0,1.0,0.1,0.31622776601683794,0.0,1.0,30.7,0.6749485577105528,30.0,32.0,0.44702316508628426,0.006170064205511986,0.4388264659792185,0.46212768787518144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8309879650364648,0.6685741910179872,0.004956460455102275,1.7667798817935458,4.646952247423635,3.4893222223550264,2.985356197144584,14.246751193277392,1749.3265142661476,4195.746728999079,44.77453014380543,13381.882782735724,0.9123884147172617,0.02706330646870781,0.8609544220736449,0.9523898483718084,
development,44,l_shape,parmetis_repaired,10,790.5,102.79456319388795,643.0,943.0,1423.6,205.33614716686716,1129.0,1727.0,2213.1,308.1303656282876,1771.0,2669.0,1.0446173540371344,0.08106370060556527,1.0087976539589443,1.2746730083234246,0.024360513300527235,0.023851846871140923,0.012539527845405374,0.0918911316083921,277.6,21.787866144051627,248.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,0.6992058987801011,30.0,32.0,0.4553000763989985,0.012461430209224168,0.4419685397297144,0.48504730267450213,0.008276911312714219,0.011621120263120953,0.0031420737504959106,0.04083202360197902,1.3,4.110960958218892,0.0,13.0,0.0015457788347205707,0.0048881818765979706,0.0,0.015457788347205707,0.8309879650364648,0.6685741910179872,0.004956460455102275,1.7667798817935458,4.646952247423635,3.4893222223550264,2.985356197144584,14.246751193277392,1749.3265142661476,4195.746728999079,44.77453014380543,13381.882782735724,0.9123884147172617,0.02706330646870781,0.8609544220736449,0.9523898483718084,0.1
development,44,rectangle,bfs_connected,25,786.08,116.79038202409191,563.0,954.0,1414.16,233.58076404818382,968.0,1750.0,2199.24,350.3711460722758,1530.0,2703.0,1.386047170084266,0.09630299750963325,1.2205270457697641,1.5702199661590523,0.2468829922287506,0.041178671377129036,0.18453053341681666,0.323273793756948,415.96,40.59708528125305,336.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2,1.0408329997330663,30.0,35.0,0.007309509646147489,0.006472925645501494,0.0044705490581691265,0.03809918090701103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7825334098187164,0.5561459489254408,0.10746216683219015,2.2932379177309627,3.3696904298167283,0.22873641676510853,3.05904071459838,3.9116275262261535,150.4831978372066,135.60591215508836,35.048374931511596,608.3972931672847,0.9271580177660046,0.034527257141634085,0.8761276826056659,1.0077188085094455,
development,44,rectangle,parmetis_raw,25,786.08,116.79038202409191,563.0,954.0,1414.16,233.58076404818382,968.0,1750.0,2199.24,350.3711460722758,1530.0,2703.0,1.0202975583902998,0.0059065818603761255,1.0109356014580801,1.0303766707168893,0.016395568387170902,0.003998970847481204,0.01044977862786653,0.02525348827952373,285.92,26.550141242562155,237.0,329.0,0.12,0.33166247903553997,0.0,1.0,0.12,0.33166247903553997,0.0,1.0,32.84,0.7461009761866464,32.0,35.0,0.4452600766532123,0.005099174894785817,0.4388633919879794,0.4573020562529564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7825334098187164,0.5561459489254408,0.10746216683219015,2.2932379177309627,3.3696904298167283,0.22873641676510853,3.05904071459838,3.9116275262261535,150.4831978372066,135.60591215508836,35.048374931511596,608.3972931672847,0.9271580177660046,0.034527257141634085,0.8761276826056659,1.0077188085094455,
development,44,rectangle,parmetis_repaired,25,786.08,116.79038202409191,563.0,954.0,1414.16,233.58076404818382,968.0,1750.0,2199.24,350.3711460722758,1530.0,2703.0,1.0720650462901866,0.14301990415135926,1.0109356014580801,1.463071512309496,0.034757684451126064,0.049448571851839714,0.01044977862786653,0.16868804335776896,284.84,26.44598268168532,237.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.64,0.5686240703077327,32.0,34.0,0.45331546874716877,0.01378459362902915,0.4415580132044852,0.5053793843835592,0.00805539209395647,0.011898459313624803,0.002694621216505766,0.05514648696407676,2.72,7.547184905645284,0.0,24.0,0.003395219045001406,0.009384829100283536,0.0,0.028811524609843937,0.7825334098187164,0.5561459489254408,0.10746216683219015,2.2932379177309627,3.3696904298167283,0.22873641676510853,3.05904071459838,3.9116275262261535,150.4831978372066,135.60591215508836,35.048374931511596,608.3972931672847,0.9271580177660046,0.034527257141634085,0.8761276826056659,1.0077188085094455,0.12
development,44,wavy,bfs_connected,25,726.12,133.75048909567894,520.0,913.0,1268.68,261.10769170337875,874.0,1634.0,1993.8,394.83087096460264,1393.0,2546.0,1.3217896903214512,0.0991709866401521,1.1751412429378532,1.5778546712802768,0.22366555394502524,0.06746092456395004,0.12059696668713044,0.39067771796377926,380.96,54.0805571963406,307.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,0.7637626158259734,31.0,34.0,0.0068828812055289745,0.006464120555192107,0.004116220399737358,0.03755319211632013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18678670130087,0.7814126020326048,0.2609658584075541,2.793860348000565,3.233263420893025,0.17209316092464472,2.985629084527872,3.608882960302626,88.1408113409976,66.17765922787149,22.127128757251167,270.66407422212995,0.8953706765685184,0.03048346110104305,0.812921928174346,0.9451596996424917,
development,44,wavy,parmetis_raw,25,726.12,133.75048909567894,520.0,913.0,1268.68,261.10769170337875,874.0,1634.0,1993.8,394.83087096460264,1393.0,2546.0,1.0158564796040093,0.006567575037293942,1.0049586776859505,1.0288248337028825,0.015038927104149245,0.0027593301101670746,0.01121437315087951,0.019460170216420797,277.4,30.297139578954752,231.0,321.0,0.16,0.3741657386773941,0.0,1.0,0.16,0.3741657386773941,0.0,1.0,32.6,0.7071067811865475,31.0,34.0,0.44482575906440613,0.0033398506979490784,0.43709384882822633,0.45200343802571297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18678670130087,0.7814126020326048,0.2609658584075541,2.793860348000565,3.233263420893025,0.17209316092464472,2.985629084527872,3.608882960302626,88.1408113409976,66.17765922787149,22.127128757251167,270.66407422212995,0.8953706765685184,0.03048346110104305,0.812921928174346,0.9451596996424917,
development,44,wavy,parmetis_repaired,25,726.12,133.75048909567894,520.0,913.0,1268.68,261.10769170337875,874.0,1634.0,1993.8,394.83087096460264,1393.0,2546.0,1.034748812342345,0.06522003856822828,1.0049586776859505,1.3132328308207706,0.021469153825245807,0.022365942826928626,0.01121437315087951,0.11400789979326202,276.72,30.589377241127348,231.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.48,0.8225975119502044,31.0,34.0,0.44847748773172497,0.0034830136880247566,0.44078797893598676,0.45471326215192676,0.0036517286673188208,0.0009897563522142413,0.0024062730371952057,0.0070314002223312855,0.88,2.6664583251946765,0.0,12.0,0.0014130853471183195,0.004469823860463179,0.0,0.020100502512562814,1.18678670130087,0.7814126020326048,0.2609658584075541,2.793860348000565,3.233263420893025,0.17209316092464472,2.985629084527872,3.608882960302626,88.1408113409976,66.17765922787149,22.127128757251167,270.66407422212995,0.8953706765685184,0.03048346110104305,0.812921928174346,0.9451596996424917,0.16
development,45,annulus,bfs_connected,10,691.8,108.02756849784019,566.0,842.0,1203.3,209.16184589398176,964.0,1501.0,1895.1,317.14400864941814,1530.0,2343.0,1.5418459425963857,0.23389123800573464,1.2885906040268456,1.9285714285714286,0.31918308591304745,0.07308645640065141,0.23947978987724125,0.45400710234487723,349.2,41.600747856525636,291.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,1.1595018087284057,29.0,32.0,0.005285576498135924,0.0007391589999943449,0.004425880964845419,0.006393721792846918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3136438615321942,0.4360098467001766,0.00510542748770173,1.4124889697179428,5.086765631262098,3.116610489186145,3.1502503853843247,12.945965069639986,2267.021152070803,3976.0479158036533,41.010576026252544,12118.600123174432,0.9894688330178418,0.04207998449183699,0.922247162671454,1.0658219641288373,
development,45,annulus,parmetis_raw,10,691.8,108.02756849784019,566.0,842.0,1203.3,209.16184589398176,964.0,1501.0,1895.1,317.14400864941814,1530.0,2343.0,1.0216333330364122,0.007567449047327929,1.0033898305084745,1.029126213592233,0.016200820551902195,0.0033468089680759035,0.009262780353409807,0.021295885499997995,255.2,23.831818133653915,223.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,1.636391694484477,25.0,30.0,0.44583640941418706,0.005735344534408221,0.4392865230329335,0.4586553731933236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3136438615321942,0.4360098467001766,0.00510542748770173,1.4124889697179428,5.086765631262098,3.116610489186145,3.1502503853843247,12.945965069639986,2267.021152070803,3976.0479158036533,41.010576026252544,12118.600123174432,0.9894688330178418,0.04207998449183699,0.922247162671454,1.0658219641288373,
development,45,annulus,parmetis_repaired,10,691.8,108.02756849784019,566.0,842.0,1203.3,209.16184589398176,964.0,1501.0,1895.1,317.14400864941814,1530.0,2343.0,1.0216333330364122,0.007567449047327929,1.0033898305084745,1.029126213592233,0.016200820551902195,0.0033468089680759035,0.009262780353409807,0.021295885499997995,255.2,23.831818133653915,223.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,1.636391694484477,25.0,30.0,0.4498498217668384,0.0072454240125615806,0.44198312191292644,0.46779551496729255,0.004013412352651358,0.0019386165786389239,0.00258988281711936,0.009140141773968935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3136438615321942,0.4360098467001766,0.00510542748770173,1.4124889697179428,5.086765631262098,3.116610489186145,3.1502503853843247,12.945965069639986,2267.021152070803,3976.0479158036533,41.010576026252544,12118.600123174432,0.9894688330178418,0.04207998449183699,0.922247162671454,1.0658219641288373,0.0
development,45,l_shape,bfs_connected,10,738.6,124.40989599795596,580.0,926.0,1319.2,249.253017367226,1003.0,1695.0,2056.8,373.6619981867154,1582.0,2620.0,1.2464359568639225,0.0966987812622606,1.1121642969984202,1.4609720176730485,0.18000747353763133,0.04224514119485502,0.10997197386524202,0.22152379191755386,385.7,51.11435980013618,321.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,0.6324555320336759,31.0,33.0,0.005674441484734416,0.0009418659257692411,0.004556776024401188,0.007141239009797573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9255295248627922,0.8127739764887437,0.011403305625394378,1.9928919280267152,4.041674118886891,1.494387523930931,3.0378982951965003,7.090524449634298,1109.9199862007467,2048.9969759016567,29.0276994584553,5315.8547942365585,0.9160585549354341,0.04758476076621656,0.8666448982142639,1.001007928962742,
development,45,l_shape,parmetis_raw,10,738.6,124.40989599795596,580.0,926.0,1319.2,249.253017367226,1003.0,1695.0,2056.8,373.6619981867154,1582.0,2620.0,1.0179493062911604,0.005984443526100283,1.0082191780821919,1.0296010296010296,0.015196492147492214,0.0038242539302725483,0.009389050536260404,0.02251823210958284,272.9,27.93424819504227,234.0,309.0,0.1,0.31622776601683794,0.0,1.0,0.1,0.31622776601683794,0.0,1.0,31.1,0.8755950357709131,30.0,33.0,0.44859043825417755,0.006527451981790067,0.4422726286575198,0.4648832129314542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9255295248627922,0.8127739764887437,0.011403305625394378,1.9928919280267152,4.041674118886891,1.494387523930931,3.0378982951965003,7.090524449634298,1109.9199862007467,2048.9969759016567,29.0276994584553,5315.8547942365585,0.9160585549354341,0.04758476076621656,0.8666448982142639,1.001007928962742,
development,45,l_shape,parmetis_repaired,10,738.6,124.40989599795596,580.0,926.0,1319.2,249.253017367226,1003.0,1695.0,2056.8,373.6619981867154,1582.0,2620.0,1.031772200459627,0.04463496696136664,1.0082191780821919,1.1576673866090712,0.019547884699751807,0.014314355034659063,0.009389050536260404,0.05880655970241076,272.2,27.03002445840962,234.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.8755950357709131,30.0,33.0,0.4531602312810719,0.007481274820481882,0.44554690597578883,0.4677481157705188,0.004569793026894331,0.0030102178327853137,0.002861261833459139,0.012912536971271038,0.9,2.8460498941515415,0.0,9.0,0.0009719222462203023,0.003073488006643133,0.0,0.009719222462203024,0.9255295248627922,0.8127739764887437,0.011403305625394378,1.9928919280267152,4.041674118886891,1.494387523930931,3.0378982951965003,7.090524449634298,1109.9199862007467,2048.9969759016567,29.0276994584553,5315.8547942365585,0.9160585549354341,0.04758476076621656,0.8666448982142639,1.001007928962742,0.1
