model,training_seed,shape,sample_id,sample_file,sample_sha256,inference_seconds,mae,relative_l2,max_abs_error,p95_abs_error,p99_abs_error
fine_control,59,polygonal_holes,0,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0000.npz,2813ec3127ac6b2d6e5ea2bdec57dc3842288d486f16a3ac630d975e79544104,0.004402093996759504,0.08861018417661339,1.2206528223886632,0.8417388796806335,0.484229963668622,0.6699387266486883
fine_control,59,polygonal_holes,1,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0001.npz,9d77838f7901837e5e6668df3993510bb8ecebaae9c24dafd7c33dd27713ca91,0.0034718159586191177,0.06894546121964457,0.6256255773025408,0.5853700563311577,0.36399945616722107,0.4936501199007034
fine_control,59,polygonal_holes,2,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0002.npz,64d684a0c62d3af4e0e79525c5a8144d60264714c3b90c3683941cb3669199db,0.00460052298149094,0.09268144709767247,1.006140011391131,0.7553118467330933,0.4945371189154684,0.6799331556260586
fine_control,59,polygonal_holes,3,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0003.npz,cee6732562ef0f85cfd1d4207fb826b90bc31335f8fdf22bc7991a2b2d3e3818,0.004562324960716069,0.06984042023722724,0.6142481247902102,0.6688467562198639,0.32604692243039596,0.5054552834108472
fine_control,59,polygonal_holes,4,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0004.npz,f922f8aa230eb7f988651778a187a8f75ff947a239987aa900cd3c050a887ec0,0.004693744005635381,0.07558458314049442,0.793890061696708,0.7344710752367973,0.3823349006474017,0.5381967458128929
fine_control,59,polygonal_holes,5,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0005.npz,7aa5ae995dda3a749c78e6b8b3aff037f07301dbda012f49af7c1983a95fd554,0.0037107710377313197,0.09937972313839552,1.6246171048426965,0.8262455016374588,0.529503880161792,0.7029611498117447
fine_control,59,polygonal_holes,6,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0006.npz,a2ab3adff33e2b825261f9f156651d6d226b45d7900ef8697f84935c734df80a,0.004758180002681911,0.07669508881797937,0.7294251566211353,0.6891904100775719,0.37500713504850863,0.5305709211528301
fine_control,59,polygonal_holes,7,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0007.npz,b504795f95e5481635b933ab900699fe66f38076ab5132e6b57a48c641abbf2b,0.004005844995845109,0.07868928569888622,0.9164234933654729,0.6632179021835327,0.4072890144772827,0.5765687264502048
fine_control,59,polygonal_holes,8,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0008.npz,b93c334e8e48c8fd6d52b05cd3ff40f15d4f5cc62702a435f3e0247d6b59a334,0.004189169965684414,0.055127911702136566,0.5061184897652945,0.4909650683403015,0.27162282541394234,0.37667631238698956
fine_control,59,polygonal_holes,9,private-source://routeA_experiments/data/prospective_ood_rd_hddm_alpha001_v2/polygonal_holes/sample_0009.npz,f2ef70e3326ae2f2447ff2754173f923c307e7972ebbe15dd38aabeb5f047c49,0.004550731973722577,0.08239705391356804,0.7877152630902088,0.6253518760204315,0.39779928289353844,0.5742590804211795
